inputId,code_module,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,year,semester
9380,DDD,1,Wales,3.0,20-30%,0-35,0,120,0,0,2013,J
9381,DDD,0,South West Region,1.0,30-40%,0-35,0,60,0,1,2013,J
9382,DDD,1,Scotland,2.0,30-40%,0-35,0,60,0,1,2013,J
9383,DDD,1,Wales,2.0,90-100%,0-35,0,120,0,0,2013,J
9384,DDD,1,South Region,1.0,70-80%,35-55,0,60,0,1,2013,J
9385,DDD,1,East Anglian Region,2.0,90-100%,0-35,0,60,0,0,2013,J
9386,DDD,0,South West Region,1.0,60-70%,35-55,1,60,0,0,2013,J
9387,DDD,1,Scotland,3.0,70-80%,35-55,0,60,0,1,2013,J
9388,DDD,1,Wales,2.0,30-40%,0-35,0,120,0,1,2013,J
9389,DDD,0,Scotland,1.0,0-10%,0-35,0,60,0,1,2013,J
9390,DDD,1,East Anglian Region,2.0,50-60%,0-35,2,60,0,1,2013,J
9391,DDD,1,East Anglian Region,1.0,30-40%,35-55,0,60,0,0,2013,J
9392,DDD,0,London Region,1.0,0-10%,0-35,1,180,1,0,2013,J
9393,DDD,0,South Region,2.0,70-80%,0-35,0,60,0,1,2013,J
9394,DDD,1,South Region,2.0,90-100%,35-55,0,60,0,0,2013,J
9395,DDD,1,West Midlands Region,2.0,60-70%,0-35,0,60,0,1,2013,J
9396,DDD,1,North Western Region,1.0,30-40%,0-35,0,60,0,0,2013,J
9397,DDD,1,Wales,2.0,10-20%,0-35,2,60,0,0,2013,J
9398,DDD,1,South East Region,2.0,0-10%,0-35,2,60,0,1,2013,J
9399,DDD,1,Wales,3.0,40-50%,0-35,0,60,0,1,2013,J
9400,DDD,1,South East Region,2.0,20-30%,0-35,0,60,0,1,2013,J
9401,DDD,1,West Midlands Region,2.0,50-60%,0-35,0,60,1,1,2013,J
9402,DDD,0,Scotland,3.0,10-20%,0-35,0,60,0,0,2013,J
9403,DDD,0,South Region,1.0,30-40%,0-35,2,120,0,0,2013,J
9404,DDD,1,North Western Region,1.0,50-60%,0-35,0,70,0,0,2013,J
9405,DDD,0,London Region,0.0,50-60%,0-35,0,75,0,1,2013,J
9406,DDD,1,South Region,2.0,90-100%,0-35,0,120,0,0,2013,J
9407,DDD,0,Yorkshire Region,3.0,20-30%,0-35,0,150,0,0,2013,J
9408,DDD,0,East Anglian Region,2.0,50-60%,0-35,2,120,0,0,2013,J
9409,DDD,1,East Anglian Region,2.0,90-100%,0-35,0,120,0,1,2013,J
9410,DDD,0,West Midlands Region,2.0,0-10%,0-35,2,60,0,1,2013,J
9411,DDD,1,South Region,2.0,50-60%,0-35,0,90,0,0,2013,J
9412,DDD,1,South West Region,1.0,60-70%,0-35,2,60,0,1,2013,J
9413,DDD,0,London Region,2.0,30-40%,0-35,1,60,0,0,2013,J
9414,DDD,1,Scotland,2.0,90-100%,35-55,0,60,0,0,2013,J
9415,DDD,0,South Region,2.0,20-30%,35-55,1,60,0,1,2013,J
9416,DDD,1,West Midlands Region,2.0,30-40%,0-35,0,60,0,1,2013,J
9417,DDD,1,Scotland,2.0,80-90%,0-35,1,60,0,0,2013,J
9418,DDD,0,North Western Region,2.0,60-70%,0-35,1,120,0,1,2013,J
9419,DDD,1,North Western Region,1.0,60-70%,0-35,0,80,0,1,2013,J
9420,DDD,0,East Anglian Region,2.0,20-30%,0-35,0,180,0,0,2013,J
9421,DDD,0,East Midlands Region,2.0,50-60%,0-35,1,60,1,1,2013,J
9422,DDD,1,South East Region,2.0,90-100%,0-35,0,90,0,0,2013,J
9423,DDD,1,South Region,1.0,20-30%,0-35,0,60,1,1,2013,J
9424,DDD,1,East Anglian Region,2.0,30-40%,0-35,0,60,1,1,2013,J
9425,DDD,1,East Anglian Region,1.0,70-80%,0-35,0,60,0,1,2013,J
9426,DDD,0,North Western Region,1.0,0-10%,0-35,1,100,0,1,2013,J
9427,DDD,1,West Midlands Region,1.0,60-70%,0-35,0,60,0,0,2013,J
9428,DDD,1,South West Region,2.0,30-40%,0-35,0,60,0,1,2013,J
9429,DDD,1,East Midlands Region,4.0,60-70%,35-55,1,60,0,0,2013,J
9430,DDD,0,Scotland,2.0,20-30%,35-55,0,60,0,1,2013,J
9431,DDD,0,East Midlands Region,2.0,30-40%,0-35,0,60,0,0,2013,J
9432,DDD,0,Wales,1.0,80-90%,0-35,1,60,0,0,2013,J
9433,DDD,1,South West Region,3.0,50-60%,0-35,0,60,0,1,2013,J
9434,DDD,0,West Midlands Region,0.0,0-10%,0-35,1,70,0,1,2013,J
9435,DDD,1,East Midlands Region,1.0,60-70%,35-55,2,90,0,1,2013,J
9436,DDD,1,London Region,2.0,20-30%,0-35,2,180,0,1,2013,J
9437,DDD,0,London Region,1.0,0-10%,0-35,0,60,0,0,2013,J
9438,DDD,1,North Western Region,2.0,30-40%,0-35,0,60,0,1,2013,J
9439,DDD,1,South Region,1.0,40-50%,0-35,2,60,0,0,2013,J
9440,DDD,1,East Anglian Region,2.0,80-90%,0-35,0,90,1,1,2013,J
9441,DDD,0,South West Region,2.0,20-30%,0-35,0,60,0,1,2013,J
9442,DDD,0,South West Region,2.0,50-60%,0-35,0,90,1,1,2013,J
9443,DDD,0,East Midlands Region,2.0,90-100%,0-35,0,90,0,0,2013,J
9444,DDD,1,Scotland,2.0,60-70%,35-55,0,90,0,1,2013,J
9445,DDD,0,Wales,1.0,70-80%,35-55,0,60,0,1,2013,J
9446,DDD,1,East Anglian Region,1.0,60-70%,0-35,0,60,0,1,2013,J
9447,DDD,1,South Region,1.0,10-20%,35-55,0,90,0,1,2013,J
9448,DDD,0,West Midlands Region,1.0,10-20%,0-35,1,60,0,0,2013,J
9449,DDD,1,South East Region,1.0,70-80%,0-35,0,60,0,0,2013,J
9450,DDD,1,Yorkshire Region,2.0,30-40%,0-35,0,90,0,0,2013,J
9451,DDD,0,London Region,1.0,30-40%,0-35,0,90,0,1,2013,J
9452,DDD,1,Scotland,1.0,40-50%,35-55,0,60,0,0,2013,J
9453,DDD,0,North Region,2.0,50-60%,0-35,0,120,0,0,2013,J
9454,DDD,1,North Region,2.0,70-80%,0-35,0,60,0,1,2013,J
9455,DDD,0,West Midlands Region,1.0,20-30%,0-35,0,60,0,0,2013,J
9456,DDD,0,East Anglian Region,1.0,70-80%,0-35,0,60,0,0,2013,J
9457,DDD,1,South East Region,3.0,20-30%,0-35,0,60,0,1,2013,J
9458,DDD,0,London Region,1.0,0-10%,0-35,1,60,0,0,2013,J
9459,DDD,0,London Region,1.0,50-60%,35-55,0,60,0,1,2013,J
9460,DDD,1,South West Region,2.0,80-90%,0-35,0,60,0,1,2013,J
9461,DDD,1,Scotland,1.0,20-30%,0-35,1,60,0,0,2013,J
9462,DDD,0,Scotland,3.0,90-100%,0-35,0,60,0,0,2013,J
9463,DDD,0,South East Region,1.0,80-90%,0-35,1,60,0,1,2013,J
9464,DDD,1,North Western Region,3.0,90-100%,0-35,0,90,0,1,2013,J
9465,DDD,1,South West Region,2.0,60-70%,0-35,1,120,0,1,2013,J
9466,DDD,1,Scotland,3.0,60-70%,0-35,0,120,0,1,2013,J
9467,DDD,0,Yorkshire Region,1.0,50-60%,0-35,0,90,0,1,2013,J
9468,DDD,0,West Midlands Region,2.0,50-60%,0-35,0,60,0,1,2013,J
9469,DDD,0,West Midlands Region,2.0,60-70%,35-55,0,60,0,1,2013,J
9470,DDD,1,West Midlands Region,3.0,60-70%,0-35,1,60,0,1,2013,J
9471,DDD,0,Wales,1.0,0-10%,0-35,0,60,0,0,2013,J
9472,DDD,0,Yorkshire Region,2.0,50-60%,0-35,0,60,0,1,2013,J
9473,DDD,0,South West Region,2.0,80-90%,0-35,1,120,0,1,2013,J
9474,DDD,1,Scotland,2.0,90-100%,0-35,0,90,0,1,2013,J
9475,DDD,1,East Anglian Region,2.0,60-70%,0-35,0,60,0,1,2013,J
9476,DDD,1,South West Region,1.0,90-100%,0-35,0,180,1,1,2013,J
9477,DDD,0,Ireland,2.0,30-40%,0-35,0,150,0,0,2013,J
9478,DDD,0,South East Region,3.0,90-100%,35-55,0,60,0,1,2013,J
9479,DDD,1,North Western Region,1.0,10-20%,0-35,0,120,0,1,2013,J
9480,DDD,0,South East Region,1.0,80-90%,35-55,2,60,0,0,2013,J
9481,DDD,0,East Anglian Region,1.0,80-90%,35-55,0,60,0,1,2013,J
9482,DDD,1,South Region,1.0,60-70%,0-35,0,180,0,0,2013,J
9483,DDD,1,South East Region,1.0,10-20%,0-35,1,90,0,0,2013,J
9484,DDD,1,South West Region,2.0,20-30%,0-35,0,60,0,1,2013,J
9485,DDD,1,South Region,1.0,60-70%,35-55,0,60,0,0,2013,J
9486,DDD,0,North Western Region,3.0,0-10%,0-35,0,60,0,1,2013,J
9487,DDD,0,East Anglian Region,2.0,40-50%,0-35,1,60,0,0,2013,J
9488,DDD,1,London Region,1.0,80-90%,35-55,0,120,0,0,2013,J
9489,DDD,0,London Region,2.0,40-50%,0-35,0,60,0,0,2013,J
9490,DDD,0,South East Region,3.0,40-50%,0-35,0,60,0,1,2013,J
9491,DDD,0,East Midlands Region,2.0,60-70%,0-35,0,60,0,1,2013,J
9492,DDD,1,North Western Region,1.0,20-30%,0-35,1,70,0,0,2013,J
9493,DDD,0,South West Region,2.0,50-60%,0-35,0,60,0,1,2013,J
9494,DDD,1,West Midlands Region,3.0,10-20%,0-35,0,60,0,1,2013,J
9495,DDD,0,East Anglian Region,1.0,90-100%,0-35,1,60,0,1,2013,J
9496,DDD,1,North Western Region,2.0,80-90%,0-35,0,60,0,1,2013,J
9497,DDD,0,North Western Region,2.0,90-100%,0-35,0,60,0,1,2013,J
9498,DDD,1,London Region,2.0,20-30%,0-35,0,120,0,1,2013,J
9499,DDD,0,South Region,2.0,80-90%,0-35,0,60,0,1,2013,J
9500,DDD,1,South Region,3.0,90-100%,35-55,0,60,0,1,2013,J
9501,DDD,1,South Region,3.0,50-60%,35-55,0,60,0,1,2013,J
9502,DDD,1,North Western Region,1.0,10-20%,0-35,1,60,0,1,2013,J
9503,DDD,1,Wales,3.0,50-60%,0-35,0,120,0,1,2013,J
9504,DDD,0,South Region,1.0,70-80%,35-55,0,60,0,1,2013,J
9505,DDD,1,South East Region,1.0,60-70%,0-35,0,60,0,1,2013,J
9506,DDD,1,East Anglian Region,1.0,90-100%,35-55,1,60,0,0,2013,J
9507,DDD,1,North Western Region,1.0,20-30%,0-35,1,60,0,0,2013,J
9508,DDD,0,South West Region,2.0,90-100%,0-35,0,60,0,1,2013,J
9509,DDD,1,North Western Region,1.0,0-10%,0-35,1,60,0,1,2013,J
9510,DDD,0,South West Region,1.0,90-100%,0-35,1,120,0,0,2013,J
9511,DDD,0,West Midlands Region,2.0,10-20%,0-35,0,120,0,1,2013,J
9512,DDD,0,North Western Region,2.0,20-30%,0-35,1,60,0,1,2013,J
9513,DDD,0,West Midlands Region,2.0,30-40%,0-35,1,120,0,0,2013,J
9514,DDD,1,Wales,1.0,70-80%,35-55,0,60,0,0,2013,J
9515,DDD,0,Scotland,2.0,70-80%,0-35,0,90,0,1,2013,J
9516,DDD,0,Ireland,2.0,60-70%,35-55,0,60,0,1,2013,J
9517,DDD,1,South East Region,2.0,60-70%,0-35,0,150,0,1,2013,J
9518,DDD,1,East Anglian Region,2.0,50-60%,0-35,0,60,0,1,2013,J
9519,DDD,0,North Western Region,2.0,60-70%,0-35,1,120,0,1,2013,J
9520,DDD,1,South Region,1.0,70-80%,0-35,1,60,0,0,2013,J
9521,DDD,1,South West Region,2.0,30-40%,35-55,1,80,0,1,2013,J
9522,DDD,1,Scotland,3.0,30-40%,0-35,1,60,0,0,2013,J
9523,DDD,0,East Midlands Region,2.0,90-100%,35-55,0,60,0,1,2013,J
9524,DDD,0,West Midlands Region,1.0,80-90%,0-35,0,120,0,1,2013,J
9525,DDD,0,North Western Region,1.0,40-50%,0-35,0,120,0,0,2013,J
9526,DDD,1,London Region,3.0,20-30%,35-55,0,60,0,0,2013,J
9527,DDD,0,Ireland,1.0,10-20%,0-35,1,60,0,0,2013,J
9528,DDD,1,Wales,1.0,10-20%,35-55,0,60,1,1,2013,J
9529,DDD,0,South West Region,2.0,40-50%,0-35,0,60,0,1,2013,J
9530,DDD,0,Scotland,3.0,50-60%,0-35,0,60,0,1,2013,J
9531,DDD,0,West Midlands Region,2.0,20-30%,35-55,0,60,0,1,2013,J
9532,DDD,0,South East Region,1.0,50-60%,35-55,0,60,0,0,2013,J
9533,DDD,1,East Anglian Region,1.0,40-50%,35-55,0,60,0,1,2013,J
9534,DDD,1,South West Region,2.0,70-80%,0-35,0,60,1,0,2013,J
9535,DDD,1,South Region,2.0,90-100%,0-35,1,60,1,0,2013,J
9536,DDD,0,North Western Region,1.0,0-10%,0-35,0,90,0,0,2013,J
9537,DDD,1,North Western Region,1.0,70-80%,35-55,1,60,0,0,2013,J
9538,DDD,0,West Midlands Region,2.0,30-40%,0-35,0,120,0,1,2013,J
9539,DDD,1,Yorkshire Region,2.0,0-10%,0-35,0,120,0,0,2013,J
9540,DDD,1,East Anglian Region,2.0,40-50%,0-35,1,90,1,1,2013,J
9541,DDD,0,Yorkshire Region,1.0,20-30%,0-35,0,60,0,1,2013,J
9542,DDD,1,South West Region,1.0,40-50%,0-35,0,60,1,0,2013,J
9543,DDD,1,Wales,1.0,0-10%,0-35,0,120,0,0,2013,J
9544,DDD,1,South Region,1.0,90-100%,0-35,0,60,0,1,2013,J
9545,DDD,1,East Anglian Region,4.0,90-100%,0-35,0,60,0,1,2013,J
9546,DDD,1,South Region,1.0,90-100%,35-55,0,60,0,0,2013,J
9547,DDD,1,London Region,3.0,20-30%,0-35,0,90,0,1,2013,J
9548,DDD,0,South East Region,2.0,60-70%,0-35,0,90,0,1,2013,J
9549,DDD,1,South East Region,1.0,80-90%,0-35,0,90,0,1,2013,J
9550,DDD,1,East Anglian Region,2.0,70-80%,35-55,0,60,0,0,2013,J
9551,DDD,0,South East Region,1.0,70-80%,0-35,0,60,0,1,2013,J
9552,DDD,0,East Anglian Region,2.0,0-10%,0-35,1,60,0,1,2013,J
9553,DDD,0,East Anglian Region,3.0,90-100%,35-55,0,60,0,0,2013,J
9554,DDD,0,London Region,2.0,10-20%,0-35,0,60,0,1,2013,J
9555,DDD,1,East Anglian Region,1.0,40-50%,0-35,1,60,0,0,2013,J
9556,DDD,0,North Western Region,3.0,80-90%,35-55,0,60,0,1,2013,J
9557,DDD,1,Wales,1.0,50-60%,35-55,1,60,0,0,2013,J
9558,DDD,1,East Anglian Region,3.0,20-30%,35-55,1,90,0,0,2013,J
9559,DDD,0,Scotland,3.0,30-40%,0-35,0,90,0,0,2013,J
9560,DDD,1,Wales,1.0,90-100%,0-35,0,60,0,1,2013,J
9561,DDD,0,London Region,2.0,60-70%,35-55,0,60,0,1,2013,J
9562,DDD,0,North Western Region,2.0,60-70%,0-35,2,120,0,0,2013,J
9563,DDD,0,Yorkshire Region,2.0,50-60%,0-35,0,60,0,1,2013,J
9564,DDD,1,Ireland,2.0,40-50%,0-35,0,120,0,0,2013,J
9565,DDD,1,South Region,2.0,20-30%,0-35,0,60,0,0,2013,J
9566,DDD,1,West Midlands Region,2.0,30-40%,35-55,0,60,0,1,2013,J
9567,DDD,1,West Midlands Region,2.0,30-40%,0-35,0,120,0,1,2013,J
9568,DDD,0,West Midlands Region,2.0,70-80%,0-35,0,120,0,1,2013,J
9569,DDD,1,Wales,1.0,90-100%,0-35,1,60,0,0,2013,J
9570,DDD,1,Scotland,3.0,20-30%,0-35,0,60,0,1,2013,J
9571,DDD,0,South Region,2.0,90-100%,0-35,0,60,0,0,2013,J
9572,DDD,1,South East Region,2.0,70-80%,0-35,0,150,0,1,2013,J
9573,DDD,1,East Midlands Region,2.0,60-70%,0-35,0,60,0,1,2013,J
9574,DDD,0,East Anglian Region,2.0,90-100%,35-55,0,120,0,1,2013,J
9575,DDD,1,South East Region,1.0,90-100%,0-35,0,60,1,1,2013,J
9576,DDD,1,Scotland,4.0,80-90%,35-55,0,60,0,1,2013,J
9577,DDD,0,London Region,1.0,20-30%,0-35,0,60,0,1,2013,J
9578,DDD,0,Yorkshire Region,2.0,20-30%,0-35,0,120,0,1,2013,J
9579,DDD,0,Scotland,3.0,30-40%,0-35,1,120,0,1,2013,J
9580,DDD,0,North Western Region,2.0,10-20%,0-35,0,90,0,1,2013,J
9581,DDD,1,South West Region,2.0,30-40%,0-35,0,60,0,1,2013,J
9582,DDD,1,North Western Region,1.0,50-60%,0-35,1,60,0,0,2013,J
9583,DDD,1,South Region,1.0,70-80%,35-55,0,60,0,1,2013,J
9584,DDD,1,East Midlands Region,2.0,0-10%,0-35,0,60,1,0,2013,J
9585,DDD,1,East Midlands Region,2.0,40-50%,0-35,1,90,0,0,2013,J
9586,DDD,0,East Midlands Region,2.0,90-100%,35-55,0,75,0,0,2013,J
9587,DDD,1,East Midlands Region,1.0,40-50%,35-55,0,60,0,0,2013,J
9588,DDD,1,Ireland,2.0,20-30%,0-35,0,60,0,1,2013,J
9589,DDD,0,East Anglian Region,2.0,60-70%,0-35,0,60,0,1,2013,J
9590,DDD,0,South West Region,1.0,90-100%,0-35,1,60,0,0,2013,J
9591,DDD,0,Ireland,2.0,30-40%,0-35,1,90,0,1,2013,J
9592,DDD,0,Scotland,1.0,0-10%,0-35,0,60,0,0,2013,J
9593,DDD,1,South West Region,3.0,60-70%,0-35,0,60,0,1,2013,J
9594,DDD,1,Scotland,1.0,60-70%,0-35,0,60,1,1,2013,J
9595,DDD,1,East Midlands Region,1.0,50-60%,0-35,1,60,0,0,2013,J
9596,DDD,1,South West Region,1.0,60-70%,0-35,1,60,0,0,2013,J
9597,DDD,1,West Midlands Region,2.0,70-80%,35-55,0,60,0,0,2013,J
9598,DDD,1,Scotland,2.0,70-80%,0-35,0,75,0,1,2013,J
9599,DDD,1,Wales,2.0,0-10%,0-35,0,60,0,1,2013,J
9600,DDD,1,South East Region,2.0,80-90%,0-35,1,60,0,0,2013,J
9601,DDD,1,Yorkshire Region,1.0,30-40%,35-55,0,60,0,0,2013,J
9602,DDD,1,Yorkshire Region,2.0,20-30%,0-35,0,60,0,0,2013,J
9603,DDD,0,Scotland,3.0,0-10%,0-35,0,60,0,1,2013,J
9604,DDD,0,West Midlands Region,1.0,70-80%,0-35,1,120,0,0,2013,J
9605,DDD,0,South West Region,3.0,90-100%,0-35,0,60,0,1,2013,J
9606,DDD,1,South Region,1.0,50-60%,0-35,0,90,0,1,2013,J
9607,DDD,1,Yorkshire Region,2.0,80-90%,0-35,0,90,0,1,2013,J
9608,DDD,1,South West Region,2.0,40-50%,0-35,1,60,0,1,2013,J
9609,DDD,0,Wales,2.0,40-50%,0-35,1,60,0,0,2013,J
9610,DDD,1,Wales,2.0,90-100%,0-35,0,60,0,1,2013,J
9611,DDD,0,Scotland,2.0,60-70%,0-35,0,60,0,1,2013,J
9612,DDD,0,South West Region,1.0,30-40%,0-35,0,120,0,1,2013,J
9613,DDD,0,Yorkshire Region,1.0,40-50%,0-35,0,120,0,0,2013,J
9614,DDD,0,East Anglian Region,2.0,0-10%,0-35,0,60,1,1,2013,J
9615,DDD,1,East Anglian Region,1.0,50-60%,0-35,0,60,0,1,2013,J
9616,DDD,1,South Region,1.0,80-90%,35-55,0,60,0,1,2013,J
9617,DDD,0,South West Region,2.0,40-50%,0-35,0,60,0,1,2013,J
9618,DDD,0,Yorkshire Region,2.0,70-80%,35-55,0,60,0,1,2013,J
9619,DDD,0,Yorkshire Region,2.0,20-30%,0-35,0,90,0,1,2013,J
9620,DDD,0,North Western Region,1.0,0-10%,0-35,0,60,0,1,2013,J
9621,DDD,1,South East Region,1.0,10-20%,35-55,0,60,0,0,2013,J
9622,DDD,0,North Western Region,2.0,90-100%,0-35,0,210,0,0,2013,J
9623,DDD,1,East Anglian Region,2.0,70-80%,0-35,0,120,0,1,2013,J
9624,DDD,1,South West Region,2.0,30-40%,0-35,0,90,0,1,2013,J
9625,DDD,0,East Anglian Region,2.0,10-20%,0-35,0,60,0,0,2013,J
9626,DDD,1,East Anglian Region,2.0,60-70%,0-35,1,60,0,0,2013,J
9627,DDD,0,Yorkshire Region,2.0,20-30%,0-35,0,60,0,0,2013,J
9628,DDD,0,London Region,2.0,80-90%,0-35,0,60,0,1,2013,J
9629,DDD,1,Yorkshire Region,2.0,10-20%,0-35,0,60,0,1,2013,J
9630,DDD,0,London Region,3.0,90-100%,35-55,0,60,0,1,2013,J
9631,DDD,0,East Anglian Region,1.0,40-50%,35-55,1,60,0,0,2013,J
9632,DDD,1,Scotland,3.0,30-40%,0-35,0,90,0,1,2013,J
9633,DDD,0,South Region,2.0,60-70%,0-35,0,60,0,1,2013,J
9634,DDD,1,London Region,2.0,40-50%,35-55,2,60,0,1,2013,J
9635,DDD,1,South West Region,1.0,30-40%,0-35,0,60,0,0,2013,J
9636,DDD,1,East Anglian Region,1.0,90-100%,0-35,1,90,1,0,2013,J
9637,DDD,1,West Midlands Region,1.0,30-40%,35-55,0,60,0,1,2013,J
9638,DDD,1,Yorkshire Region,2.0,60-70%,35-55,0,60,0,1,2013,J
9639,DDD,1,West Midlands Region,1.0,80-90%,0-35,1,60,0,1,2013,J
9640,DDD,1,North Western Region,1.0,50-60%,0-35,0,120,0,0,2013,J
9641,DDD,0,North Western Region,2.0,0-10%,0-35,0,60,0,0,2013,J
9642,DDD,0,North Western Region,1.0,0-10%,0-35,0,60,0,0,2013,J
9643,DDD,1,East Anglian Region,2.0,60-70%,0-35,0,60,0,1,2013,J
9644,DDD,1,Scotland,3.0,20-30%,0-35,0,120,0,0,2013,J
9645,DDD,0,East Midlands Region,2.0,50-60%,0-35,0,60,1,1,2013,J
9646,DDD,0,South East Region,2.0,40-50%,35-55,1,60,0,0,2013,J
9647,DDD,1,East Anglian Region,1.0,70-80%,0-35,0,60,0,1,2013,J
9648,DDD,0,North Western Region,2.0,90-100%,0-35,0,60,0,1,2013,J
9649,DDD,1,East Midlands Region,1.0,20-30%,0-35,0,60,1,1,2013,J
9650,DDD,0,East Anglian Region,2.0,80-90%,35-55,0,60,0,1,2013,J
9651,DDD,1,Yorkshire Region,1.0,40-50%,0-35,0,150,0,1,2013,J
9652,DDD,0,East Anglian Region,1.0,70-80%,35-55,0,60,1,1,2013,J
9653,DDD,1,East Anglian Region,1.0,0-10%,0-35,1,60,0,1,2013,J
9654,DDD,0,South West Region,1.0,40-50%,0-35,0,240,1,1,2013,J
9655,DDD,1,East Anglian Region,2.0,90-100%,35-55,0,60,0,1,2013,J
9656,DDD,1,East Anglian Region,1.0,40-50%,0-35,0,90,0,0,2013,J
9657,DDD,0,South Region,2.0,60-70%,0-35,0,120,1,0,2013,J
9658,DDD,1,Scotland,1.0,40-50%,35-55,1,60,0,0,2013,J
9659,DDD,1,South Region,3.0,70-80%,35-55,0,60,0,1,2013,J
9660,DDD,0,South Region,2.0,90-100%,35-55,0,60,0,1,2013,J
9661,DDD,1,North Region,1.0,50-60%,0-35,0,120,0,1,2013,J
9662,DDD,1,Ireland,2.0,80-90%,0-35,0,60,1,1,2013,J
9663,DDD,1,London Region,2.0,90-100%,0-35,0,90,0,1,2013,J
9664,DDD,1,London Region,1.0,10-20%,0-35,0,60,0,0,2013,J
9665,DDD,0,South West Region,2.0,90-100%,0-35,0,60,0,1,2013,J
9666,DDD,0,East Anglian Region,1.0,70-80%,0-35,0,60,0,0,2013,J
9667,DDD,1,West Midlands Region,3.0,10-20%,0-35,0,90,0,0,2013,J
9668,DDD,1,North Western Region,2.0,70-80%,0-35,0,120,0,1,2013,J
9669,DDD,1,East Anglian Region,2.0,0-10%,0-35,0,90,0,1,2013,J
9670,DDD,1,South West Region,1.0,60-70%,35-55,0,60,0,1,2013,J
9671,DDD,1,Wales,2.0,70-80%,0-35,0,90,0,0,2013,J
9672,DDD,1,Scotland,3.0,40-50%,35-55,1,60,1,0,2013,J
9673,DDD,0,South West Region,2.0,40-50%,0-35,0,60,0,1,2013,J
9674,DDD,0,East Anglian Region,2.0,10-20%,0-35,0,60,0,1,2013,J
9675,DDD,1,South Region,1.0,90-100%,35-55,0,60,0,1,2013,J
9676,DDD,1,Yorkshire Region,1.0,70-80%,0-35,0,60,0,0,2013,J
9677,DDD,0,London Region,1.0,60-70%,0-35,0,60,0,1,2013,J
9678,DDD,0,South Region,1.0,50-60%,0-35,1,120,1,0,2013,J
9679,DDD,0,North Western Region,2.0,0-10%,0-35,0,60,0,1,2013,J
9680,DDD,0,East Anglian Region,1.0,80-90%,0-35,1,60,0,0,2013,J
9681,DDD,0,West Midlands Region,3.0,40-50%,0-35,0,60,0,1,2013,J
9682,DDD,0,South East Region,2.0,20-30%,0-35,0,120,0,1,2013,J
9683,DDD,1,London Region,2.0,40-50%,0-35,1,90,0,1,2013,J
9684,DDD,1,South East Region,1.0,50-60%,35-55,0,60,0,1,2013,J
9685,DDD,1,South West Region,1.0,50-60%,0-35,0,90,0,1,2013,J
9686,DDD,1,Yorkshire Region,1.0,70-80%,35-55,0,60,0,1,2013,J
9687,DDD,1,South East Region,2.0,60-70%,0-35,0,60,0,1,2013,J
9688,DDD,1,South Region,1.0,80-90%,0-35,0,60,0,0,2013,J
9689,DDD,1,East Midlands Region,2.0,50-60%,0-35,0,60,0,0,2013,J
9690,DDD,1,East Midlands Region,3.0,30-40%,35-55,0,60,0,0,2013,J
9691,DDD,0,Scotland,1.0,70-80%,0-35,0,60,0,1,2013,J
9692,DDD,1,Scotland,2.0,70-80%,0-35,0,120,1,1,2013,J
9693,DDD,0,East Anglian Region,1.0,50-60%,35-55,0,60,0,1,2013,J
9694,DDD,1,South West Region,2.0,40-50%,0-35,0,240,1,1,2013,J
9695,DDD,0,South Region,2.0,50-60%,0-35,0,120,0,1,2013,J
9696,DDD,1,North Western Region,1.0,20-30%,0-35,0,60,0,1,2013,J
9697,DDD,1,East Anglian Region,1.0,40-50%,0-35,0,60,0,0,2013,J
9698,DDD,1,West Midlands Region,2.0,40-50%,0-35,0,60,0,1,2013,J
9699,DDD,0,East Anglian Region,1.0,90-100%,0-35,0,60,0,0,2013,J
9700,DDD,1,South West Region,2.0,40-50%,0-35,0,60,0,1,2013,J
9701,DDD,1,Scotland,2.0,70-80%,35-55,0,60,0,1,2013,J
9702,DDD,1,North Western Region,1.0,40-50%,35-55,1,60,1,1,2013,J
9703,DDD,0,Yorkshire Region,2.0,70-80%,0-35,0,60,0,1,2013,J
9704,DDD,1,South West Region,1.0,10-20%,0-35,0,120,1,0,2013,J
9705,DDD,1,North Region,1.0,20-30%,0-35,0,60,0,0,2013,J
9706,DDD,0,Scotland,2.0,50-60%,0-35,0,60,1,0,2013,J
9707,DDD,1,South Region,2.0,20-30%,0-35,0,120,0,1,2013,J
9708,DDD,1,London Region,2.0,50-60%,0-35,0,60,0,0,2013,J
9709,DDD,1,North Western Region,2.0,50-60%,0-35,0,60,0,0,2013,J
9710,DDD,0,Scotland,1.0,0-10%,0-35,1,120,0,0,2013,J
9711,DDD,0,Yorkshire Region,1.0,20-30%,0-35,0,60,0,0,2013,J
9712,DDD,1,Yorkshire Region,2.0,80-90%,35-55,0,60,0,1,2013,J
9713,DDD,1,East Anglian Region,2.0,90-100%,0-35,0,60,1,1,2013,J
9714,DDD,0,Scotland,2.0,80-90%,0-35,0,60,0,1,2013,J
9715,DDD,1,London Region,2.0,30-40%,0-35,0,150,0,0,2013,J
9716,DDD,1,North Region,2.0,60-70%,0-35,0,60,0,1,2013,J
9717,DDD,1,Yorkshire Region,2.0,30-40%,35-55,1,120,0,1,2013,J
9718,DDD,1,North Region,1.0,30-40%,0-35,0,60,0,0,2013,J
9719,DDD,0,South West Region,2.0,60-70%,35-55,0,120,0,1,2013,J
