inputId,age,age_cat,c_charge_degree,c_charge_desc,juv_fel_count,juv_misd_count,juv_other_count,priors_count,race,sex,race-name,two_year_recid
2584,34,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,1,0,1,Native American,1
2585,36,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,3,1,0,African-American,1
2586,36,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,1,1,1,Asian,1
2587,38,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,1,1,1,Asian,1
2588,33,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,African-American,1
2589,38,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,African-American,1
2590,35,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,3,0,1,African-American,1
2591,34,Greater than 45,0,Conspiracy Dealing Stolen Prop,1,2,0,3,0,1,African-American,1
2592,37,Greater than 45,0,Conspiracy Dealing Stolen Prop,1,2,0,2,0,1,African-American,1
2593,36,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,1,0,1,Asian,1
2594,37,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,Asian,1
2595,36,Greater than 45,1,Conspiracy Dealing Stolen Prop,1,3,0,2,0,1,African-American,1
2596,37,Greater than 45,1,Possession Of Amphetamine,1,2,0,2,0,1,African-American,1
2597,34,Greater than 45,1,Conspiracy Dealing Stolen Prop,1,2,0,3,0,1,African-American,1
2598,34,Greater than 45,1,Conspiracy Dealing Stolen Prop,1,2,0,2,0,1,African-American,1
2599,38,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,African-American,1
2600,34,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,3,1,1,African-American,1
2601,32,Greater than 45,1,Possession Of Amphetamine,1,2,0,2,0,1,African-American,1
2602,37,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,African-American,1
2603,35,Greater than 45,0,Conspiracy Dealing Stolen Prop,1,2,0,3,1,1,African-American,1
2604,32,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,1,1,African-American,1
2605,37,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,0,African-American,1
2606,34,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,Asian,1
2607,36,Greater than 45,1,DWLS Susp/Cancel Revoked,1,3,0,2,0,1,Asian,1
2608,34,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,African-American,1
2609,38,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,African-American,1
2610,34,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,1,0,1,Asian,1
2611,37,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,Asian,1
2612,39,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,0,African-American,1
2613,36,Greater than 45,1,Delivery Of Drug Paraphernalia,1,2,0,1,0,1,Asian,1
2614,33,Greater than 45,0,Conspiracy Dealing Stolen Prop,1,2,0,2,0,1,African-American,1
2615,35,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,0,Asian,1
2616,31,Greater than 45,1,Conspiracy Dealing Stolen Prop,1,2,0,3,0,1,African-American,1
2617,38,Greater than 45,1,Poss Wep Conv Felon,1,2,0,1,0,1,Asian,1
2618,40,Greater than 45,1,DWLS Susp/Cancel Revoked,1,3,0,1,0,1,Asian,1
2619,34,Greater than 45,1,Possession Of Amphetamine,1,2,0,2,0,1,African-American,1
2620,35,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,Asian,1
2621,35,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,1,1,African-American,1
2622,35,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,1,0,African-American,1
2623,38,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,3,0,1,Asian,1
2624,38,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,0,African-American,1
2625,40,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,1,0,1,Asian,1
2626,38,Greater than 45,1,Conspiracy Dealing Stolen Prop,1,2,0,2,0,1,African-American,1
2627,36,Greater than 45,1,Conspiracy Dealing Stolen Prop,1,2,0,2,0,0,African-American,1
2628,36,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,1,1,1,Asian,1
2629,34,Greater than 45,1,Conspiracy Dealing Stolen Prop,1,2,0,2,0,1,African-American,1
2630,34,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,1,0,1,African-American,1
2631,36,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,3,0,1,African-American,1
2632,36,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,African-American,1
2633,34,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,1,0,0,African-American,1
2634,36,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,0,African-American,1
2635,32,Greater than 45,0,Conspiracy Dealing Stolen Prop,1,2,0,2,0,1,African-American,1
2636,38,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,3,0,1,Asian,1
2637,35,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,3,1,1,African-American,1
2638,37,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,1,0,1,Asian,1
2639,37,Greater than 45,0,Conspiracy Dealing Stolen Prop,1,2,0,2,0,1,African-American,1
2640,36,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,Asian,1
2641,38,Greater than 45,1,DWLS Susp/Cancel Revoked,1,3,0,2,0,1,Asian,1
2642,40,Greater than 45,1,DWLS Susp/Cancel Revoked,1,3,0,1,0,1,Asian,1
2643,32,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,Asian,1
2644,35,Greater than 45,1,Conspiracy Dealing Stolen Prop,1,2,0,3,0,0,African-American,1
2645,36,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,Asian,1
2646,36,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,3,0,1,African-American,1
2647,34,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,African-American,1
2648,35,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,Asian,1
2649,37,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,3,1,0,African-American,1
2650,39,Greater than 45,1,DWLS Susp/Cancel Revoked,1,3,0,1,0,1,Asian,1
2651,34,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,African-American,1
2652,34,Greater than 45,0,Possession Of Amphetamine,1,2,0,2,1,1,African-American,1
2653,36,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,3,1,1,African-American,1
2654,29,Greater than 45,1,DWLS Susp/Cancel Revoked,1,1,0,3,0,1,African-American,1
2655,37,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,1,0,1,Asian,1
2656,36,Greater than 45,1,Conspiracy Dealing Stolen Prop,1,3,0,2,0,1,African-American,1
2657,32,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,3,0,1,African-American,1
2658,33,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,African-American,1
2659,37,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,African-American,1
2660,36,Greater than 45,1,Conspiracy Dealing Stolen Prop,1,2,0,2,0,1,African-American,1
2661,35,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,1,1,1,Asian,1
2662,29,Greater than 45,1,Possession Of Amphetamine,1,1,0,2,0,1,African-American,1
2663,35,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,1,0,African-American,1
2664,35,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,0,African-American,1
2665,35,Greater than 45,0,Conspiracy Dealing Stolen Prop,1,2,0,2,0,1,African-American,1
2666,35,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,1,1,Asian,1
2667,34,Greater than 45,0,Conspiracy Dealing Stolen Prop,1,2,0,3,0,1,African-American,1
2668,37,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,African-American,1
2669,40,Greater than 45,1,DWLS Susp/Cancel Revoked,1,3,0,2,0,1,Asian,1
2670,35,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,1,1,Asian,1
2671,32,Greater than 45,1,Possession Of Amphetamine,1,1,0,2,0,1,African-American,1
2672,37,Greater than 45,0,Conspiracy Dealing Stolen Prop,1,2,0,2,0,1,African-American,1
2673,39,Greater than 45,1,Conspiracy Dealing Stolen Prop,1,2,0,3,0,0,African-American,1
2674,36,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,Asian,1
2675,33,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,3,0,1,African-American,1
2676,34,Greater than 45,1,Possession Of Amphetamine,1,2,0,2,1,1,African-American,1
2677,33,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,0,African-American,1
2678,39,Greater than 45,1,Possession Of Amphetamine,1,2,0,2,0,1,Asian,1
2679,37,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,0,African-American,1
2680,39,Greater than 45,1,DWLS Susp/Cancel Revoked,1,3,0,2,0,0,African-American,1
2681,34,Greater than 45,0,Possession Of Amphetamine,1,2,0,2,1,1,African-American,1
2682,35,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,1,0,African-American,1
2683,39,Greater than 45,1,Conspiracy Dealing Stolen Prop,1,3,0,3,0,1,African-American,1
2684,32,Greater than 45,1,Possession Of Amphetamine,1,1,0,2,0,1,African-American,1
2685,34,Greater than 45,0,Conspiracy Dealing Stolen Prop,1,2,0,2,0,1,African-American,1
2686,33,Greater than 45,1,Possession Of Amphetamine,1,1,0,2,0,1,African-American,1
2687,35,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,1,1,Asian,1
2688,38,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,3,0,1,Asian,1
2689,32,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,1,0,African-American,1
2690,37,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,1,1,Asian,1
2691,35,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,1,1,Asian,1
2692,34,Greater than 45,1,Possession Of Amphetamine,1,2,0,2,0,1,African-American,1
2693,35,Greater than 45,0,Conspiracy Dealing Stolen Prop,1,2,0,2,0,1,African-American,1
2694,33,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,African-American,1
2695,36,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,African-American,1
2696,32,Greater than 45,0,Possession Of Amphetamine,1,2,0,2,1,0,African-American,1
2697,34,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,3,1,0,African-American,1
2698,34,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,1,1,African-American,1
2699,36,Greater than 45,1,Delivery Of Drug Paraphernalia,1,2,0,1,0,0,African-American,1
2700,35,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,3,1,0,African-American,1
2701,34,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,3,1,1,African-American,1
2702,34,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,1,1,African-American,1
2703,34,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,0,African-American,1
2704,34,Greater than 45,0,Possession Of Amphetamine,1,2,0,2,1,1,African-American,1
2705,36,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,1,1,Asian,1
2706,34,Greater than 45,0,Conspiracy Dealing Stolen Prop,1,2,0,3,0,1,African-American,1
2707,30,Greater than 45,0,Conspiracy Dealing Stolen Prop,1,1,0,3,0,0,African-American,1
2708,33,Greater than 45,0,Possession Of Amphetamine,1,2,0,2,1,1,African-American,1
2709,35,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,African-American,1
2710,32,Greater than 45,0,Conspiracy Dealing Stolen Prop,1,2,0,2,0,1,African-American,1
2711,31,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,African-American,1
2712,35,Greater than 45,1,Possession Of Amphetamine,1,2,0,2,0,1,Asian,1
2713,35,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,3,1,0,African-American,1
2714,36,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,Asian,1
2715,41,Greater than 45,1,DWLS Susp/Cancel Revoked,1,3,0,1,0,1,Asian,1
2716,35,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,1,1,1,Asian,1
2717,36,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,African-American,1
2718,34,Greater than 45,0,Aggravated Battery,1,2,0,2,0,0,African-American,1
2719,37,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,Asian,1
2720,35,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,0,African-American,1
2721,35,Greater than 45,1,Conspiracy Dealing Stolen Prop,1,2,0,2,0,1,African-American,1
2722,36,Greater than 45,1,Conspiracy Dealing Stolen Prop,0,2,0,1,0,1,Asian,1
2723,38,Greater than 45,1,Conspiracy Dealing Stolen Prop,1,2,0,3,0,1,African-American,1
2724,36,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,3,0,1,African-American,1
2725,34,Greater than 45,1,Possession Of Amphetamine,1,2,0,2,1,1,Asian,1
2726,39,Greater than 45,1,DWLS Susp/Cancel Revoked,0,2,0,1,0,1,Asian,1
2727,33,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,0,African-American,1
2728,38,Greater than 45,1,DWLS Susp/Cancel Revoked,1,3,0,3,0,0,African-American,1
2729,31,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,Asian,1
2730,37,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,1,1,Asian,1
2731,34,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,0,African-American,1
2732,37,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,1,0,African-American,1
2733,35,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,African-American,1
2734,34,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,African-American,1
2735,38,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,1,1,Asian,1
2736,32,Greater than 45,1,Possession Of Amphetamine,1,2,0,2,0,1,African-American,1
2737,38,Greater than 45,1,Possession Of Amphetamine,1,2,0,1,0,1,Asian,1
2738,36,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,1,1,1,Asian,1
2739,32,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,0,African-American,1
2740,35,Greater than 45,0,Conspiracy Dealing Stolen Prop,1,2,0,2,0,1,African-American,1
2741,38,Greater than 45,1,Conspiracy Dealing Stolen Prop,1,2,0,3,0,1,African-American,1
2742,32,Greater than 45,1,Possession Of Amphetamine,1,1,0,2,0,1,African-American,1
2743,36,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,0,African-American,1
2744,40,Greater than 45,1,DWLS Susp/Cancel Revoked,1,3,0,1,0,1,Asian,1
2745,34,Greater than 45,0,Poss Cntrft Contr Sub w/Intent,1,2,0,3,1,0,African-American,1
2746,36,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,1,1,African-American,1
2747,37,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,1,1,Asian,1
2748,36,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,1,0,1,Asian,1
2749,35,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,1,1,African-American,1
2750,35,Greater than 45,1,Possession Of Amphetamine,0,2,0,1,0,1,African-American,1
2751,32,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,0,African-American,1
2752,34,Greater than 45,0,Conspiracy Dealing Stolen Prop,1,2,0,3,0,1,African-American,1
2753,34,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,1,0,African-American,1
2754,36,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,African-American,1
2755,32,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,African-American,1
2756,33,Greater than 45,1,Possession Of Amphetamine,1,2,0,2,0,1,African-American,1
2757,32,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,African-American,1
2758,32,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,Asian,1
2759,31,Greater than 45,1,Possession Of Amphetamine,1,1,0,3,1,1,African-American,1
2760,34,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,1,1,0,Asian,1
2761,39,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,1,1,1,Asian,1
2762,33,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,Asian,1
2763,39,Greater than 45,1,Possession Of Amphetamine,1,2,0,2,0,1,Asian,1
2764,36,Greater than 45,1,Conspiracy Dealing Stolen Prop,1,3,0,2,0,1,African-American,1
2765,34,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,African-American,1
2766,35,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,African-American,1
2767,32,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,1,0,Asian,1
2768,34,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,1,0,African-American,1
2769,35,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,3,1,1,African-American,1
2770,34,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,1,1,Asian,1
2771,36,Greater than 45,0,DWLS Susp/Cancel Revoked,0,2,0,2,1,1,Asian,1
2772,35,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,3,0,1,African-American,1
2773,37,Greater than 45,0,Delivery Of Drug Paraphernalia,1,2,0,1,0,0,Asian,1
2774,32,Greater than 45,1,Possession Of Amphetamine,1,2,0,3,0,1,African-American,1
2775,36,Greater than 45,1,Conspiracy Dealing Stolen Prop,1,2,0,2,0,1,Asian,1
2776,34,Greater than 45,1,Conspiracy Dealing Stolen Prop,1,2,0,2,0,1,African-American,1
2777,34,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,3,1,0,African-American,1
2778,35,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,Asian,1
2779,36,Greater than 45,1,Conspiracy Dealing Stolen Prop,1,3,0,2,0,1,African-American,1
2780,29,Greater than 45,1,DWLS Susp/Cancel Revoked,1,1,0,3,0,1,African-American,1
2781,39,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,1,0,1,Asian,1
2782,39,Greater than 45,1,Possession Of Amphetamine,1,2,0,2,0,1,Asian,1
2783,36,Greater than 45,1,DWLS Susp/Cancel Revoked,0,2,0,2,1,1,Asian,1
2784,39,Greater than 45,1,Delivery Of Drug Paraphernalia,0,2,0,1,1,1,Asian,1
2785,36,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,Asian,1
2786,38,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,1,0,0,Asian,1
2787,35,Greater than 45,0,Poss Cntrft Contr Sub w/Intent,1,2,0,2,1,0,African-American,1
2788,32,Greater than 45,0,Possession Of Amphetamine,1,1,0,3,1,1,African-American,1
2789,36,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,1,1,African-American,1
2790,32,Greater than 45,0,Possession Of Amphetamine,1,2,0,2,1,0,African-American,1
2791,37,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,African-American,1
2792,32,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,African-American,1
2793,34,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,1,0,1,Asian,1
2794,34,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,1,1,African-American,1
2795,34,Greater than 45,1,Possession Of Amphetamine,1,2,0,2,0,1,African-American,1
2796,35,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,1,0,African-American,1
2797,33,Greater than 45,1,Possession Of Amphetamine,1,2,0,2,0,1,African-American,1
2798,38,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,Asian,1
2799,35,Greater than 45,0,Conspiracy Dealing Stolen Prop,1,2,0,2,0,1,African-American,1
2800,33,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,Asian,1
2801,37,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,0,African-American,1
2802,34,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,African-American,1
2803,30,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,African-American,1
2804,34,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,1,1,African-American,1
2805,36,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,1,0,1,African-American,1
2806,36,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,1,1,Asian,1
2807,35,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,1,1,Asian,1
2808,32,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,3,0,0,African-American,1
2809,38,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,3,0,1,Asian,1
2810,32,Greater than 45,0,Conspiracy Dealing Stolen Prop,1,2,0,2,0,1,African-American,1
2811,36,Greater than 45,0,Conspiracy Dealing Stolen Prop,1,2,0,2,0,1,African-American,1
2812,36,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,1,1,1,Asian,1
2813,37,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,1,1,Asian,1
2814,38,Greater than 45,0,DWLS Susp/Cancel Revoked,1,3,0,1,0,0,Asian,1
2815,30,Greater than 45,1,DWLS Susp/Cancel Revoked,1,1,0,2,0,1,African-American,1
2816,38,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,1,1,1,Asian,1
2817,32,Greater than 45,1,Possession Of Amphetamine,1,2,0,2,0,1,African-American,1
2818,37,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,African-American,1
2819,38,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,Asian,1
2820,32,Greater than 45,0,Conspiracy Dealing Stolen Prop,1,2,0,3,1,1,African-American,1
2821,33,Greater than 45,1,Conspiracy Dealing Stolen Prop,1,2,0,3,0,1,African-American,1
2822,36,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,1,1,1,Asian,1
2823,40,Greater than 45,1,Conspiracy Dealing Stolen Prop,1,3,0,3,0,0,African-American,1
2824,35,Greater than 45,1,Conspiracy Dealing Stolen Prop,1,2,0,3,0,1,African-American,1
2825,35,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,African-American,1
2826,37,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,1,0,1,Asian,1
2827,39,Greater than 45,1,DWLS Susp/Cancel Revoked,1,3,0,3,0,1,Asian,1
2828,36,Greater than 45,1,Conspiracy Dealing Stolen Prop,1,2,0,2,0,1,African-American,1
2829,37,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,Asian,1
2830,37,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,1,1,0,African-American,1
2831,40,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,1,0,1,Asian,1
2832,35,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,0,African-American,1
2833,35,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,Asian,1
2834,36,Greater than 45,1,DWLS Susp/Cancel Revoked,0,2,0,2,1,1,Asian,1
2835,36,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,1,1,African-American,1
2836,38,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,Asian,1
2837,37,Greater than 45,1,Possession Of Amphetamine,1,2,0,2,0,1,African-American,1
2838,32,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,Asian,1
2839,36,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,1,0,1,Asian,1
2840,34,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,Asian,1
2841,32,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,3,0,1,African-American,1
2842,34,Greater than 45,1,Conspiracy Dealing Stolen Prop,1,2,0,2,0,1,African-American,1
2843,33,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,0,African-American,1
2844,36,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,1,0,African-American,1
2845,33,Greater than 45,0,Poss Cntrft Contr Sub w/Intent,1,2,0,3,1,0,African-American,1
2846,40,Greater than 45,1,DWLS Susp/Cancel Revoked,1,3,0,1,0,1,Asian,1
2847,33,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,1,1,African-American,1
2848,39,Greater than 45,1,Conspiracy Dealing Stolen Prop,1,2,0,3,0,1,African-American,1
2849,34,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,Asian,1
2850,33,Greater than 45,0,Conspiracy Dealing Stolen Prop,1,2,0,3,0,1,African-American,1
2851,35,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,African-American,1
2852,36,Greater than 45,1,Possession Of Amphetamine,1,2,0,2,1,1,Asian,1
2853,31,Greater than 45,1,Possession Of Amphetamine,1,1,0,3,1,1,African-American,1
2854,32,Greater than 45,0,Conspiracy Dealing Stolen Prop,1,2,0,2,0,1,African-American,1
2855,35,Greater than 45,0,Possession Of Amphetamine,1,2,0,2,1,1,African-American,1
2856,32,Greater than 45,1,Possession Of Amphetamine,1,1,0,2,1,1,African-American,1
2857,39,Greater than 45,1,DWLS Susp/Cancel Revoked,1,3,0,3,0,1,Asian,1
2858,37,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,3,1,0,African-American,1
2859,38,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,Asian,1
2860,39,Greater than 45,1,DWLS Susp/Cancel Revoked,0,2,0,1,0,1,Asian,1
2861,35,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,Asian,1
2862,36,Greater than 45,1,Conspiracy Dealing Stolen Prop,1,2,0,2,0,1,African-American,1
2863,32,Greater than 45,0,Conspiracy Dealing Stolen Prop,1,2,0,2,0,1,African-American,1
2864,38,Greater than 45,1,DWLS Susp/Cancel Revoked,1,3,0,3,0,0,African-American,1
2865,30,Greater than 45,1,DWLS Susp/Cancel Revoked,1,1,0,3,0,1,African-American,1
2866,38,Greater than 45,1,DWLS Susp/Cancel Revoked,1,3,0,1,0,1,Asian,1
2867,33,Greater than 45,0,Delivery Of Drug Paraphernalia,1,2,0,2,0,0,African-American,1
2868,35,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,1,1,African-American,1
2869,36,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,1,0,1,Asian,1
