inputId,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
17650,52,housemaid,married,primary,0,5137,0,0,unknown,9,jun,199,1,-1,0,unknown,0
17651,50,technician,married,secondary,0,684,1,0,cellular,7,aug,1834,2,-1,0,unknown,0
17652,33,blue-collar,single,secondary,0,164,1,0,unknown,14,may,461,1,-1,0,unknown,0
17653,33,management,single,tertiary,0,307,0,0,cellular,23,jul,113,6,179,4,failure,0
17654,44,management,married,tertiary,0,0,1,0,unknown,28,may,260,1,-1,0,unknown,0
17655,38,management,married,unknown,0,1257,0,0,cellular,21,nov,64,6,-1,0,unknown,0
17656,57,unknown,married,primary,0,900,0,0,cellular,8,aug,169,4,-1,0,unknown,0
17657,52,management,married,primary,0,0,0,0,unknown,5,jun,85,3,-1,0,unknown,0
17658,31,technician,single,secondary,0,31868,0,0,telephone,14,aug,34,6,-1,0,unknown,0
17659,35,services,single,secondary,0,3816,0,0,cellular,13,jan,331,2,195,1,other,0
17660,38,technician,married,tertiary,0,447,1,0,cellular,2,feb,224,1,269,1,failure,0
17661,28,blue-collar,single,secondary,0,475,0,0,telephone,10,jul,30,2,-1,0,unknown,0
17662,34,technician,married,secondary,0,1012,1,1,cellular,9,apr,353,2,163,1,success,0
17663,35,management,married,tertiary,0,2387,1,1,unknown,2,jun,289,2,-1,0,unknown,0
17664,45,services,married,primary,0,266,1,0,cellular,4,aug,376,2,-1,0,unknown,0
17665,52,management,married,tertiary,0,575,0,0,unknown,3,jun,315,1,-1,0,unknown,0
17666,21,admin.,single,secondary,0,524,0,0,cellular,26,may,185,1,-1,0,unknown,1
17667,45,management,married,tertiary,0,1186,0,0,cellular,29,aug,25,7,-1,0,unknown,0
17668,40,admin.,married,secondary,0,732,0,0,cellular,9,sep,71,1,139,4,success,0
17669,40,admin.,single,secondary,0,118,1,0,unknown,8,may,383,3,-1,0,unknown,0
17670,55,blue-collar,married,secondary,0,2059,1,0,cellular,11,may,149,1,259,4,failure,0
17671,55,services,married,secondary,0,-31,0,1,cellular,13,aug,81,2,-1,0,unknown,0
17672,29,technician,single,secondary,0,-522,1,1,cellular,23,jul,89,6,-1,0,unknown,0
17673,31,blue-collar,single,unknown,0,6281,0,0,cellular,22,oct,257,1,128,3,other,1
17674,54,technician,divorced,secondary,0,814,1,0,unknown,30,may,95,1,-1,0,unknown,0
17675,46,housemaid,married,primary,0,39,0,0,unknown,9,jun,74,2,-1,0,unknown,0
17676,34,admin.,married,secondary,0,3814,1,0,cellular,11,jul,286,2,-1,0,unknown,0
17677,53,blue-collar,married,primary,0,-211,1,1,cellular,3,feb,195,6,251,2,failure,0
17678,36,admin.,married,secondary,0,4011,0,0,unknown,19,jun,10,16,-1,0,unknown,0
17679,57,services,married,secondary,0,2658,1,0,cellular,21,nov,107,1,190,1,failure,0
17680,36,blue-collar,divorced,secondary,0,2843,0,0,cellular,14,aug,186,1,-1,0,unknown,1
17681,41,blue-collar,divorced,secondary,0,174,1,0,cellular,14,may,367,2,297,1,other,0
17682,59,self-employed,married,tertiary,0,2013,0,0,cellular,17,nov,409,2,-1,0,unknown,1
17683,54,blue-collar,married,primary,0,1390,0,0,telephone,29,jul,647,2,-1,0,unknown,0
17684,28,blue-collar,single,secondary,0,1364,1,0,cellular,5,feb,75,2,-1,0,unknown,0
17685,60,management,divorced,unknown,0,404,1,0,unknown,9,may,95,2,-1,0,unknown,0
17686,48,blue-collar,married,secondary,0,480,1,0,cellular,15,may,830,1,352,2,failure,1
17687,30,blue-collar,single,primary,0,413,1,0,cellular,15,may,148,1,345,4,other,0
17688,30,blue-collar,single,secondary,0,1012,1,0,cellular,17,apr,22,3,329,1,failure,0
17689,52,entrepreneur,single,tertiary,0,3469,1,0,cellular,20,nov,653,1,-1,0,unknown,1
17690,50,management,divorced,tertiary,0,0,0,0,cellular,25,aug,57,3,-1,0,unknown,0
17691,34,management,single,tertiary,0,3282,1,0,cellular,24,jul,143,4,-1,0,unknown,0
17692,43,blue-collar,divorced,secondary,0,16,1,0,unknown,14,may,485,2,-1,0,unknown,0
17693,29,admin.,married,secondary,0,0,1,0,unknown,9,may,121,1,-1,0,unknown,0
17694,37,management,married,tertiary,0,99,0,0,cellular,14,sep,161,1,-1,0,unknown,0
17695,56,entrepreneur,married,secondary,0,535,1,1,unknown,16,jun,345,4,-1,0,unknown,0
17696,35,management,single,tertiary,0,1228,0,0,cellular,9,nov,696,2,88,12,failure,1
17697,32,technician,single,secondary,0,432,0,0,cellular,20,aug,559,3,-1,0,unknown,0
17698,32,management,married,tertiary,0,0,1,0,unknown,5,may,179,1,-1,0,unknown,0
17699,28,services,single,secondary,0,458,0,0,cellular,18,jul,328,3,-1,0,unknown,0
17700,29,management,married,tertiary,0,68,1,0,unknown,4,jun,69,4,-1,0,unknown,0
17701,34,technician,married,secondary,0,550,0,1,cellular,9,jul,601,1,-1,0,unknown,0
17702,62,management,married,secondary,0,4562,1,0,cellular,3,mar,168,1,-1,0,unknown,1
17703,41,technician,married,secondary,0,417,0,0,cellular,27,aug,77,3,-1,0,unknown,0
17704,32,services,married,secondary,0,132,1,1,unknown,19,may,343,2,-1,0,unknown,0
17705,71,retired,divorced,tertiary,0,780,0,0,telephone,22,apr,220,1,-1,0,unknown,0
17706,58,self-employed,divorced,tertiary,0,1382,0,0,unknown,9,jun,700,1,-1,0,unknown,1
17707,30,management,single,tertiary,0,149,1,0,unknown,3,jun,220,2,-1,0,unknown,0
17708,31,management,married,tertiary,0,1164,1,1,cellular,18,nov,141,2,123,3,failure,0
17709,39,management,married,tertiary,0,151,1,0,unknown,21,may,692,1,-1,0,unknown,0
17710,52,technician,married,secondary,0,1,0,0,cellular,29,jan,189,1,248,6,other,0
17711,52,admin.,divorced,secondary,0,2002,0,0,unknown,4,jun,103,4,-1,0,unknown,0
17712,31,technician,married,secondary,0,141,1,0,unknown,21,may,140,2,-1,0,unknown,0
17713,26,blue-collar,single,primary,0,16,0,1,cellular,8,jul,249,2,-1,0,unknown,0
17714,36,blue-collar,married,secondary,0,520,1,0,unknown,23,may,110,2,-1,0,unknown,0
17715,45,entrepreneur,married,secondary,0,128,0,1,cellular,18,nov,275,2,-1,0,unknown,0
17716,48,services,married,secondary,0,543,1,0,cellular,16,apr,152,1,336,1,failure,0
17717,31,technician,single,tertiary,0,1166,1,0,cellular,21,nov,119,2,171,1,failure,0
17718,36,blue-collar,married,secondary,0,-128,0,1,telephone,14,jul,821,3,-1,0,unknown,0
17719,55,blue-collar,married,primary,0,761,0,0,unknown,18,jun,67,1,-1,0,unknown,0
17720,41,entrepreneur,married,primary,0,740,1,0,unknown,30,may,134,3,-1,0,unknown,0
17721,51,unemployed,married,secondary,0,107,0,0,cellular,20,aug,79,4,-1,0,unknown,0
17722,49,entrepreneur,single,secondary,0,5802,0,0,cellular,30,apr,618,2,-1,0,unknown,1
17723,55,housemaid,married,primary,0,1000,1,0,unknown,16,may,178,1,-1,0,unknown,0
17724,38,housemaid,married,secondary,0,1508,0,1,cellular,8,jul,306,2,-1,0,unknown,0
17725,60,blue-collar,married,secondary,0,2879,1,0,cellular,5,aug,122,1,-1,0,unknown,0
17726,40,unemployed,married,secondary,0,1077,1,1,cellular,17,nov,148,2,-1,0,unknown,0
17727,61,self-employed,divorced,tertiary,0,6,1,0,cellular,14,apr,133,2,-1,0,unknown,1
17728,57,retired,married,secondary,0,1749,0,0,cellular,17,nov,288,2,-1,0,unknown,0
17729,39,entrepreneur,married,secondary,0,0,0,0,cellular,21,nov,108,7,-1,0,unknown,0
17730,36,management,married,tertiary,0,1582,0,0,telephone,3,feb,26,2,197,1,failure,0
17731,46,technician,married,unknown,0,304,0,0,cellular,2,feb,202,2,-1,0,unknown,0
17732,36,services,married,primary,0,0,1,0,unknown,2,jun,1036,1,-1,0,unknown,1
17733,55,management,divorced,tertiary,0,26306,1,0,cellular,23,sep,84,1,589,4,failure,0
17734,31,blue-collar,single,tertiary,0,403,0,0,cellular,29,jan,356,2,-1,0,unknown,0
17735,57,blue-collar,married,primary,0,93,1,0,telephone,17,apr,137,1,-1,0,unknown,0
17736,48,services,married,secondary,0,109,0,1,cellular,20,aug,113,4,-1,0,unknown,0
17737,49,management,married,tertiary,0,561,0,0,cellular,15,jun,173,1,-1,0,unknown,1
17738,55,housemaid,married,primary,0,1870,0,0,unknown,6,jun,152,1,-1,0,unknown,0
17739,59,retired,married,primary,0,0,1,0,cellular,28,jul,20,4,-1,0,unknown,0
17740,65,unknown,married,unknown,0,4717,0,0,telephone,6,aug,256,1,-1,0,unknown,1
17741,35,blue-collar,married,secondary,0,603,1,0,cellular,17,apr,474,2,-1,0,unknown,0
17742,49,management,divorced,tertiary,0,178,0,0,cellular,6,aug,174,2,-1,0,unknown,0
17743,44,management,married,unknown,0,282,0,0,cellular,6,oct,296,3,-1,0,unknown,1
17744,29,technician,single,secondary,0,3851,0,0,cellular,2,nov,59,2,-1,0,unknown,0
17745,25,services,single,secondary,0,216,1,0,cellular,14,may,175,3,-1,0,unknown,0
17746,48,management,married,primary,0,247,1,1,unknown,14,may,145,1,-1,0,unknown,0
17747,24,admin.,married,secondary,0,-94,1,0,cellular,15,may,217,1,-1,0,unknown,0
17748,42,blue-collar,single,secondary,0,583,0,0,cellular,28,jan,567,3,-1,0,unknown,0
17749,33,blue-collar,married,primary,0,134,1,0,unknown,9,may,91,2,-1,0,unknown,0
17750,39,technician,single,secondary,0,400,1,0,cellular,15,may,237,2,-1,0,unknown,0
17751,43,blue-collar,single,primary,0,30,1,0,unknown,30,may,379,17,-1,0,unknown,0
17752,38,technician,single,secondary,0,260,0,0,cellular,20,aug,53,2,-1,0,unknown,0
17753,30,services,married,primary,0,1015,1,0,cellular,30,jul,11,8,-1,0,unknown,0
17754,34,admin.,single,secondary,0,407,0,0,cellular,29,jan,407,1,-1,0,unknown,0
17755,44,management,married,secondary,0,488,0,1,cellular,29,jan,138,2,183,11,failure,0
17756,51,admin.,married,secondary,0,0,0,0,telephone,20,nov,96,5,-1,0,unknown,0
17757,41,blue-collar,married,primary,0,574,1,0,unknown,14,may,449,2,-1,0,unknown,0
17758,38,services,married,primary,0,0,1,0,cellular,17,nov,960,2,-1,0,unknown,0
17759,46,management,single,tertiary,0,625,0,0,cellular,28,jan,107,1,163,5,other,0
17760,42,blue-collar,married,secondary,0,41,1,0,cellular,22,jul,188,3,-1,0,unknown,0
17761,25,admin.,single,secondary,0,66,1,0,unknown,9,jun,271,3,-1,0,unknown,0
17762,36,technician,single,secondary,0,0,0,0,cellular,8,jul,121,1,-1,0,unknown,0
17763,30,services,married,secondary,0,-134,1,1,cellular,7,jul,61,1,-1,0,unknown,0
17764,32,entrepreneur,single,tertiary,0,59649,0,0,cellular,1,sep,69,2,-1,0,unknown,0
17765,28,admin.,single,tertiary,0,313,0,1,cellular,26,jul,461,2,326,4,failure,0
17766,51,technician,married,secondary,0,563,1,0,cellular,17,nov,504,1,123,3,failure,0
17767,46,management,married,secondary,0,4105,1,0,cellular,15,apr,115,3,258,2,failure,0
17768,36,technician,divorced,secondary,0,515,1,1,cellular,8,may,104,4,252,3,failure,0
17769,43,blue-collar,married,secondary,0,117,1,0,cellular,14,may,73,1,370,1,failure,0
17770,57,retired,single,secondary,0,-609,0,1,cellular,21,jul,168,1,-1,0,unknown,0
17771,35,technician,married,secondary,0,4323,1,1,cellular,20,nov,126,1,-1,0,unknown,0
17772,52,management,divorced,secondary,0,123,0,0,unknown,8,may,306,2,-1,0,unknown,0
17773,55,services,married,tertiary,0,2877,0,0,cellular,9,aug,305,1,91,2,other,0
17774,47,admin.,single,secondary,0,15,0,0,unknown,12,may,181,4,-1,0,unknown,0
17775,33,admin.,single,secondary,0,303,0,0,unknown,8,may,149,1,-1,0,unknown,0
17776,38,management,divorced,tertiary,0,349,1,0,cellular,11,jul,151,2,-1,0,unknown,0
17777,33,technician,married,tertiary,0,525,1,1,unknown,28,may,139,1,-1,0,unknown,0
17778,32,blue-collar,single,secondary,0,2,0,0,unknown,9,may,144,2,-1,0,unknown,0
17779,33,self-employed,married,secondary,0,47,0,0,cellular,19,aug,168,2,-1,0,unknown,0
17780,36,admin.,married,secondary,0,2278,1,0,cellular,15,may,200,3,298,1,failure,0
17781,49,blue-collar,married,secondary,0,360,0,0,cellular,10,jul,168,1,-1,0,unknown,0
17782,55,management,divorced,tertiary,0,0,0,0,cellular,18,nov,120,2,-1,0,unknown,0
17783,52,unknown,married,unknown,0,1317,0,0,unknown,12,jun,58,1,-1,0,unknown,0
17784,35,housemaid,married,tertiary,0,11219,0,0,cellular,23,feb,135,1,195,3,failure,0
17785,28,student,single,secondary,0,5916,0,0,cellular,20,mar,93,5,-1,0,unknown,0
17786,41,services,divorced,secondary,0,0,0,0,cellular,14,jul,93,3,-1,0,unknown,0
17787,34,admin.,single,secondary,0,1103,1,0,unknown,28,may,89,1,-1,0,unknown,0
17788,34,blue-collar,single,secondary,0,1848,1,0,unknown,5,jun,131,10,-1,0,unknown,0
17789,32,technician,married,secondary,0,4,0,0,cellular,4,feb,145,2,260,4,failure,0
17790,31,unemployed,single,tertiary,0,498,0,0,cellular,29,jan,264,2,-1,0,unknown,0
17791,31,services,divorced,primary,0,459,1,0,cellular,7,may,623,1,293,1,success,1
17792,46,blue-collar,married,primary,0,809,0,0,cellular,4,aug,160,1,-1,0,unknown,0
17793,30,management,married,tertiary,0,42,0,0,cellular,25,aug,115,6,-1,0,unknown,0
17794,43,admin.,married,secondary,0,584,0,0,unknown,20,jun,27,1,-1,0,unknown,0
17795,34,blue-collar,divorced,secondary,0,3798,1,0,unknown,23,may,488,1,-1,0,unknown,0
17796,30,management,married,tertiary,0,74,1,0,cellular,21,jul,106,3,-1,0,unknown,0
17797,46,services,married,secondary,0,3269,1,0,unknown,15,may,366,1,-1,0,unknown,0
17798,60,retired,divorced,tertiary,0,473,0,0,cellular,10,jul,100,1,-1,0,unknown,0
17799,36,management,married,tertiary,0,23,0,0,cellular,26,aug,133,11,-1,0,unknown,0
17800,54,technician,divorced,secondary,0,1252,1,0,cellular,11,may,101,1,350,1,failure,0
17801,26,admin.,single,secondary,0,0,1,0,cellular,8,may,339,1,66,3,other,0
17802,28,services,single,secondary,0,94,1,0,cellular,16,apr,300,1,-1,0,unknown,0
17803,39,technician,married,secondary,0,37,1,1,cellular,11,jul,467,1,-1,0,unknown,0
17804,41,technician,married,secondary,0,799,0,0,cellular,31,jul,125,6,-1,0,unknown,0
17805,50,blue-collar,married,secondary,0,2719,1,0,cellular,14,may,97,2,-1,0,unknown,0
17806,30,technician,single,secondary,0,133,1,0,cellular,29,jan,113,2,-1,0,unknown,0
17807,23,technician,single,secondary,0,598,0,0,cellular,30,apr,166,1,-1,0,unknown,0
17808,57,management,married,secondary,0,-868,1,1,cellular,23,jul,186,1,-1,0,unknown,0
17809,71,retired,divorced,secondary,0,5584,0,0,cellular,21,aug,534,3,-1,0,unknown,1
17810,36,blue-collar,divorced,secondary,0,-159,1,0,unknown,4,jun,382,3,-1,0,unknown,0
17811,58,self-employed,married,unknown,0,1187,1,0,cellular,6,may,228,2,-1,0,unknown,0
17812,42,blue-collar,married,secondary,0,139,1,0,unknown,23,may,166,1,-1,0,unknown,0
17813,35,management,married,tertiary,0,0,0,0,cellular,25,aug,484,4,-1,0,unknown,0
17814,49,blue-collar,married,secondary,0,611,1,1,unknown,14,may,179,1,-1,0,unknown,0
17815,28,services,single,secondary,0,1636,1,0,cellular,18,may,97,1,355,2,failure,0
17816,27,self-employed,single,secondary,0,152,0,0,cellular,30,jul,80,3,-1,0,unknown,0
17817,55,technician,single,secondary,0,99,1,0,cellular,12,may,300,1,370,3,failure,0
17818,46,management,single,tertiary,0,134,0,0,cellular,29,aug,40,2,-1,0,unknown,0
17819,29,technician,married,secondary,0,1599,1,0,cellular,28,oct,95,1,112,2,failure,0
17820,28,blue-collar,married,secondary,0,61,1,0,cellular,4,may,226,2,319,1,success,1
17821,70,retired,married,secondary,0,1164,0,0,telephone,14,may,338,3,185,2,failure,0
17822,51,blue-collar,married,primary,0,1127,1,0,unknown,6,may,47,1,-1,0,unknown,0
17823,51,services,married,unknown,0,5801,1,0,unknown,29,may,147,2,-1,0,unknown,0
17824,35,admin.,single,secondary,0,2452,1,0,unknown,5,jun,91,2,-1,0,unknown,0
17825,25,self-employed,single,unknown,0,1179,0,0,cellular,24,may,131,2,95,5,failure,0
17826,37,technician,divorced,secondary,0,2610,1,0,cellular,13,may,53,1,-1,0,unknown,0
17827,38,blue-collar,married,secondary,0,2467,0,0,cellular,2,jun,192,1,-1,0,unknown,1
17828,60,housemaid,married,secondary,0,3587,0,0,unknown,11,jun,133,2,-1,0,unknown,0
17829,40,blue-collar,married,secondary,0,1386,1,1,cellular,20,apr,396,3,151,4,other,0
17830,46,management,married,tertiary,0,189,1,0,cellular,17,nov,111,1,-1,0,unknown,0
17831,61,retired,married,unknown,0,-492,0,1,unknown,4,jul,333,1,-1,0,unknown,0
17832,41,blue-collar,single,primary,0,156,1,0,unknown,9,may,47,5,-1,0,unknown,0
17833,55,entrepreneur,married,primary,0,-24,1,0,unknown,8,may,176,1,-1,0,unknown,0
17834,78,retired,married,unknown,0,4807,0,0,telephone,3,feb,892,2,104,4,success,1
17835,46,blue-collar,married,secondary,0,0,1,0,unknown,23,may,172,3,-1,0,unknown,0
17836,39,admin.,married,secondary,0,26233,0,0,cellular,2,oct,462,1,-1,0,unknown,0
17837,87,retired,married,primary,0,2190,0,0,telephone,12,jan,512,2,-1,0,unknown,1
17838,38,technician,married,secondary,0,1919,0,0,cellular,4,aug,846,1,-1,0,unknown,1
17839,82,retired,married,primary,0,103,0,0,cellular,1,sep,368,1,-1,0,unknown,0
17840,24,student,single,secondary,0,486,0,0,cellular,26,feb,281,2,270,2,other,0
17841,36,blue-collar,single,tertiary,0,1346,0,0,cellular,7,jul,74,7,-1,0,unknown,0
17842,43,admin.,married,secondary,0,-169,1,0,cellular,24,apr,219,1,-1,0,unknown,0
17843,47,retired,married,primary,0,-468,0,1,unknown,25,jun,268,1,-1,0,unknown,0
17844,46,technician,divorced,secondary,0,-26,1,1,cellular,19,nov,201,1,113,2,other,0
17845,41,management,married,tertiary,0,2676,0,0,cellular,28,aug,210,4,-1,0,unknown,0
17846,36,blue-collar,single,secondary,0,2235,1,0,cellular,20,nov,287,2,-1,0,unknown,0
17847,24,admin.,single,tertiary,0,674,1,0,cellular,6,jul,267,1,-1,0,unknown,1
17848,34,technician,married,secondary,0,484,0,0,unknown,9,may,84,4,-1,0,unknown,0
17849,42,management,married,tertiary,0,603,1,0,cellular,5,nov,298,5,-1,0,unknown,0
17850,38,entrepreneur,divorced,secondary,0,1190,1,0,cellular,7,dec,347,4,186,5,success,0
17851,38,blue-collar,married,primary,0,1852,1,0,cellular,13,may,606,1,-1,0,unknown,1
17852,52,housemaid,divorced,secondary,0,131,1,1,cellular,11,may,87,1,-1,0,unknown,0
17853,59,admin.,married,primary,0,2532,1,0,unknown,30,may,110,6,-1,0,unknown,0
17854,30,management,married,tertiary,0,623,1,0,unknown,29,may,512,5,-1,0,unknown,0
17855,41,admin.,divorced,secondary,0,322,1,0,unknown,6,may,87,4,-1,0,unknown,0
17856,30,services,single,secondary,0,188,0,0,cellular,14,aug,49,2,-1,0,unknown,0
17857,45,blue-collar,married,primary,0,1558,1,0,cellular,6,may,179,1,-1,0,unknown,0
17858,40,blue-collar,married,secondary,0,1245,1,0,unknown,9,may,306,1,-1,0,unknown,0
17859,52,self-employed,married,tertiary,0,0,1,0,cellular,17,nov,117,2,-1,0,unknown,0
17860,93,retired,married,unknown,0,775,0,0,cellular,4,aug,476,2,13,9,success,1
17861,57,technician,married,tertiary,0,31,0,1,cellular,26,aug,395,2,-1,0,unknown,0
17862,51,services,single,unknown,0,415,0,0,cellular,8,jul,210,2,-1,0,unknown,0
17863,32,admin.,single,secondary,0,1465,0,0,telephone,30,jan,118,5,-1,0,unknown,0
17864,33,management,single,tertiary,0,561,0,0,cellular,7,apr,104,1,-1,0,unknown,0
17865,58,blue-collar,married,primary,0,1231,0,0,unknown,20,jun,21,3,-1,0,unknown,0
17866,49,entrepreneur,divorced,primary,1,-736,0,0,cellular,31,jul,305,6,-1,0,unknown,0
17867,34,blue-collar,married,secondary,0,0,1,0,cellular,17,nov,301,1,-1,0,unknown,0
17868,43,blue-collar,married,primary,0,8,0,1,cellular,21,jul,564,2,-1,0,unknown,0
17869,25,student,single,secondary,0,2354,0,0,cellular,30,apr,149,1,84,7,success,0
17870,38,management,single,tertiary,0,455,1,0,cellular,19,feb,255,2,555,6,success,1
17871,44,admin.,married,tertiary,0,1588,1,0,unknown,3,jun,84,15,-1,0,unknown,0
17872,32,blue-collar,single,primary,0,36,1,0,cellular,20,nov,290,2,-1,0,unknown,0
17873,30,unemployed,single,secondary,0,-306,1,0,unknown,3,jun,275,1,-1,0,unknown,0
17874,46,admin.,divorced,tertiary,0,-363,0,1,cellular,30,jul,96,11,-1,0,unknown,0
17875,59,services,married,primary,0,1562,1,0,telephone,6,apr,471,2,270,1,other,0
17876,65,retired,divorced,unknown,0,300,0,0,cellular,2,aug,245,2,-1,0,unknown,0
17877,30,technician,married,secondary,0,2326,0,0,cellular,22,jun,67,1,108,1,success,0
17878,32,blue-collar,married,primary,0,0,1,1,cellular,8,may,82,2,361,4,failure,0
17879,33,management,single,tertiary,0,1021,0,0,cellular,2,feb,734,1,-1,0,unknown,0
17880,39,admin.,single,secondary,0,4917,1,1,cellular,6,may,26,1,-1,0,unknown,0
17881,33,blue-collar,married,secondary,0,395,1,0,unknown,2,jun,122,1,-1,0,unknown,0
17882,55,technician,married,unknown,0,851,1,0,cellular,30,jan,138,1,270,2,failure,0
17883,32,blue-collar,married,secondary,0,225,1,0,cellular,17,apr,574,1,150,1,failure,1
17884,36,admin.,married,secondary,0,606,1,0,cellular,2,feb,102,2,-1,0,unknown,0
17885,36,blue-collar,single,secondary,0,1392,1,0,unknown,15,may,205,2,-1,0,unknown,0
17886,55,blue-collar,married,secondary,0,5874,0,0,unknown,19,jun,229,1,-1,0,unknown,0
17887,56,retired,married,secondary,0,344,1,0,unknown,15,may,221,1,-1,0,unknown,0
17888,43,blue-collar,divorced,secondary,0,110,1,1,unknown,6,may,448,1,-1,0,unknown,0
17889,34,unemployed,married,secondary,0,200,1,0,unknown,26,may,155,6,-1,0,unknown,0
17890,43,services,married,secondary,0,642,0,0,cellular,31,jul,644,2,-1,0,unknown,0
17891,27,technician,single,secondary,0,1235,0,0,cellular,3,feb,191,1,-1,0,unknown,0
17892,33,blue-collar,married,secondary,0,18,1,0,cellular,18,may,312,3,-1,0,unknown,0
17893,35,admin.,single,secondary,0,148,1,0,unknown,6,may,128,2,-1,0,unknown,0
17894,41,admin.,married,secondary,0,0,0,0,unknown,20,jun,89,1,-1,0,unknown,0
17895,26,blue-collar,single,secondary,0,191,1,0,cellular,6,may,550,1,-1,0,unknown,1
17896,36,technician,single,secondary,0,103,1,0,cellular,5,may,122,2,344,2,failure,0
17897,55,blue-collar,divorced,primary,0,0,0,0,unknown,19,jun,120,1,-1,0,unknown,0
17898,37,self-employed,married,tertiary,0,129,0,0,cellular,18,aug,128,2,-1,0,unknown,0
17899,31,management,married,tertiary,0,0,1,1,cellular,28,jul,664,8,-1,0,unknown,1
17900,35,services,single,secondary,0,0,1,0,cellular,19,nov,305,4,-1,0,unknown,0
17901,51,blue-collar,married,primary,0,603,1,0,cellular,24,jul,853,2,-1,0,unknown,1
17902,45,technician,married,tertiary,0,2359,0,0,cellular,18,aug,199,7,-1,0,unknown,0
17903,37,services,married,secondary,0,345,1,1,cellular,16,apr,114,1,148,1,failure,0
17904,27,services,single,secondary,0,6279,1,0,cellular,9,nov,257,1,-1,0,unknown,0
17905,28,management,single,unknown,0,81,0,1,cellular,8,jul,158,1,-1,0,unknown,0
17906,35,management,single,tertiary,0,12,0,0,cellular,7,jul,289,1,-1,0,unknown,0
17907,51,technician,married,secondary,0,-153,0,0,cellular,20,nov,72,2,92,4,failure,0
17908,38,technician,divorced,secondary,0,5733,1,0,cellular,12,may,173,8,278,4,failure,0
17909,53,blue-collar,married,secondary,0,2267,0,1,cellular,28,jul,57,6,-1,0,unknown,0
17910,34,management,married,tertiary,0,101,0,0,cellular,8,aug,472,2,-1,0,unknown,0
17911,58,technician,married,secondary,0,1,0,0,cellular,28,jan,536,2,-1,0,unknown,0
17912,57,housemaid,married,primary,0,1969,0,0,cellular,14,aug,286,3,-1,0,unknown,0
17913,36,technician,married,tertiary,0,911,1,1,cellular,4,may,275,3,-1,0,unknown,0
17914,38,management,married,unknown,0,1349,1,0,unknown,6,may,100,1,-1,0,unknown,0
17915,57,retired,married,primary,0,0,0,0,cellular,21,aug,394,3,-1,0,unknown,0
17916,40,technician,single,secondary,0,556,1,0,cellular,17,apr,234,1,323,1,failure,0
17917,25,student,single,secondary,0,1747,1,0,cellular,24,jul,903,1,-1,0,unknown,1
17918,32,self-employed,married,secondary,0,610,1,0,unknown,28,may,75,6,-1,0,unknown,0
17919,31,unemployed,single,secondary,0,-186,1,0,unknown,26,may,172,3,-1,0,unknown,0
17920,30,blue-collar,married,primary,0,35,1,0,cellular,11,jul,366,2,-1,0,unknown,0
17921,67,self-employed,married,tertiary,0,1979,0,0,cellular,10,sep,105,2,-1,0,unknown,0
17922,37,blue-collar,married,secondary,0,740,1,0,cellular,7,may,434,3,342,2,failure,0
17923,39,management,single,tertiary,0,3840,1,0,cellular,11,aug,315,2,-1,0,unknown,1
17924,38,housemaid,married,secondary,0,-278,1,0,cellular,28,jul,143,2,-1,0,unknown,0
17925,31,management,married,tertiary,0,2937,1,0,cellular,4,feb,173,1,-1,0,unknown,0
17926,57,retired,married,primary,0,243,0,0,cellular,8,aug,108,4,-1,0,unknown,0
17927,31,management,single,tertiary,0,0,1,0,unknown,23,may,391,1,-1,0,unknown,0
17928,47,management,single,tertiary,0,714,1,0,cellular,7,may,609,1,-1,0,unknown,0
17929,42,management,divorced,tertiary,0,1116,1,0,unknown,19,may,88,6,-1,0,unknown,0
17930,39,blue-collar,single,secondary,0,1672,1,0,cellular,20,apr,462,1,648,1,failure,1
17931,40,technician,single,tertiary,0,445,1,0,cellular,24,jul,631,1,-1,0,unknown,0
17932,39,blue-collar,married,secondary,0,1751,0,0,cellular,9,jul,178,2,-1,0,unknown,0
17933,39,technician,married,tertiary,0,0,0,0,cellular,28,aug,13,17,-1,0,unknown,0
17934,59,housemaid,married,secondary,0,1040,0,0,cellular,5,aug,123,2,-1,0,unknown,0
17935,44,services,married,secondary,0,1106,1,0,telephone,19,nov,178,5,119,11,failure,0
17936,34,blue-collar,married,primary,0,365,1,0,unknown,9,may,85,2,-1,0,unknown,0
17937,39,blue-collar,married,secondary,0,62,1,0,cellular,7,may,877,3,-1,0,unknown,1
17938,32,technician,single,secondary,1,0,0,1,cellular,16,jul,195,1,-1,0,unknown,0
17939,25,student,single,secondary,0,963,1,0,cellular,17,jul,28,1,-1,0,unknown,0
17940,33,technician,single,secondary,0,659,0,0,cellular,26,aug,274,2,-1,0,unknown,0
17941,42,self-employed,divorced,tertiary,0,216,1,0,cellular,8,may,144,3,-1,0,unknown,0
17942,30,management,single,tertiary,0,20580,1,0,cellular,21,nov,116,2,-1,0,unknown,0
17943,36,technician,single,secondary,0,0,0,0,cellular,29,aug,85,6,-1,0,unknown,0
17944,58,blue-collar,married,primary,0,226,1,1,cellular,10,may,135,3,-1,0,unknown,0
17945,29,blue-collar,married,secondary,0,-49,1,1,cellular,21,jul,210,1,-1,0,unknown,0
17946,47,blue-collar,married,primary,0,320,0,0,telephone,30,jul,203,2,-1,0,unknown,0
