inputId,age,age_cat,c_charge_degree,c_charge_desc,juv_fel_count,juv_misd_count,juv_other_count,priors_count,race,sex,race-name,two_year_recid
3373,42,25 - 45,0,Battery,0,0,0,0,1,1,Caucasian,0
3374,21,Less than 25,1,arrest case no charge,0,0,0,3,0,1,African-American,1
3375,42,25 - 45,0,Driving License Suspended,0,0,0,7,0,1,African-American,0
3376,30,25 - 45,0,Battery,0,0,0,1,0,1,African-American,0
3377,32,25 - 45,1,Driving While License Revoked,0,0,0,5,0,1,African-American,1
3378,32,25 - 45,1,Possession of Cocaine,0,0,0,12,0,1,African-American,0
3379,22,Less than 25,1,Grand Theft in the 3rd Degree,0,0,1,0,1,1,Caucasian,0
3380,53,Greater than 45,1,Felony Driving While Lic Suspd,0,0,0,0,0,0,African-American,0
3381,26,25 - 45,1,Felony Batt(Great Bodily Harm),0,0,0,0,0,1,African-American,0
3382,28,25 - 45,1,Felony Battery (Dom Strang),0,0,1,3,0,1,Hispanic,1
3383,27,25 - 45,1,Felony Petit Theft,0,2,1,18,0,1,African-American,1
3384,29,25 - 45,1,Driving While License Revoked,0,1,0,17,0,1,African-American,1
3385,28,25 - 45,0,Resist/Obstruct W/O Violence,0,1,0,14,0,1,African-American,1
3386,21,Less than 25,0,Battery,0,0,0,0,0,0,African-American,0
3387,22,Less than 25,0,Open Carrying Of Weapon,0,0,0,0,0,1,African-American,0
3388,44,25 - 45,0,Battery,0,0,0,2,1,1,Caucasian,1
3389,20,Less than 25,0,Operating W/O Valid License,0,0,0,0,0,1,African-American,1
3390,22,Less than 25,0,Battery,0,0,0,0,1,0,Caucasian,0
3391,33,25 - 45,1,Aggravated Assault W/Dead Weap,0,0,0,5,0,0,African-American,0
3392,21,Less than 25,1,Grand Theft in the 3rd Degree,0,0,0,0,1,0,Caucasian,1
3393,36,25 - 45,1,Poss Pyrrolidinovalerophenone,0,0,0,3,0,0,African-American,1
3394,54,Greater than 45,1,Felony Petit Theft,0,0,0,6,0,0,African-American,0
3395,21,Less than 25,1,Burglary Unoccupied Dwelling,0,1,0,6,0,1,African-American,1
3396,50,Greater than 45,1,arrest case no charge,0,0,0,0,1,1,Caucasian,1
3397,59,Greater than 45,0,Leaving Acc/Unattended Veh,0,0,0,0,1,1,Caucasian,0
3398,58,Greater than 45,0,Battery,0,0,0,1,0,1,Hispanic,0
3399,40,25 - 45,1,Tamper With Witness/Victim/CI,0,0,0,4,1,1,Caucasian,1
3400,24,Less than 25,1,Driving While License Revoked,0,0,0,1,0,1,African-American,0
3401,33,25 - 45,0,Battery,0,0,0,0,1,1,Caucasian,0
3402,31,25 - 45,1,Poss Pyrrolidinovalerophenone,1,1,1,13,0,1,African-American,1
3403,56,Greater than 45,0,Battery,0,0,0,0,1,1,Caucasian,0
3404,26,25 - 45,1,Delivery of Heroin,0,0,0,0,1,1,Caucasian,1
3405,28,25 - 45,1,Pos Cannabis W/Intent Sel/Del,0,0,0,14,1,1,Caucasian,0
3406,24,Less than 25,0,Exposes Culpable Negligence,0,0,0,0,0,0,African-American,0
3407,38,25 - 45,1,Felony Driving While Lic Suspd,0,0,0,2,0,1,Other,1
3408,28,25 - 45,1,Counterfeit Lic Plates/Sticker,0,0,0,0,1,1,Caucasian,0
3409,38,25 - 45,1,Felony Battery (Dom Strang),1,0,1,7,0,1,Hispanic,1
3410,31,25 - 45,0,Battery,0,0,0,1,1,0,Caucasian,1
3411,34,25 - 45,1,Possession of Cocaine,0,0,1,3,0,1,African-American,1
3412,34,25 - 45,1,Crim Use of Personal ID Info,0,0,0,14,0,0,African-American,0
3413,24,Less than 25,0,arrest case no charge,0,0,0,2,0,1,African-American,1
3414,51,Greater than 45,0,Petit Theft $100- $300,0,0,0,8,0,1,African-American,1
3415,28,25 - 45,1,arrest case no charge,0,0,0,9,0,1,African-American,1
3416,21,Less than 25,1,Grand Theft in the 3rd Degree,0,0,0,1,0,1,Other,1
3417,29,25 - 45,0,Fail Register Vehicle,0,0,0,2,0,1,African-American,0
3418,35,25 - 45,1,Possession of Cannabis,0,0,1,1,1,1,Caucasian,0
3419,22,Less than 25,1,Burglary Unoccupied Dwelling,0,0,0,0,0,1,African-American,0
3420,35,25 - 45,1,Battery on a Person Over 65,0,0,0,6,1,1,Caucasian,1
3421,49,Greater than 45,0,Viol Injunct Domestic Violence,0,0,0,2,1,0,Caucasian,0
3422,24,Less than 25,0,Battery,0,0,0,1,0,1,African-American,0
3423,27,25 - 45,0,Driving Under The Influence,0,0,0,0,0,1,Hispanic,0
3424,51,Greater than 45,0,Battery,0,0,0,4,1,1,Caucasian,0
3425,34,25 - 45,0,arrest case no charge,0,0,0,2,1,1,Caucasian,0
3426,23,Less than 25,0,Driving Under The Influence,0,0,0,0,1,1,Caucasian,0
3427,24,Less than 25,0,Possess Drug Paraphernalia,0,0,0,9,1,0,Caucasian,1
3428,24,Less than 25,1,Possession of Cocaine,0,0,0,8,0,1,African-American,1
3429,42,25 - 45,0,Possess Cannabis/20 Grams Or Less,0,0,0,0,0,1,African-American,0
3430,26,25 - 45,0,arrest case no charge,0,0,0,1,0,0,Other,0
3431,30,25 - 45,1,Felony Battery (Dom Strang),0,0,0,0,0,1,Other,0
3432,45,Greater than 45,1,Felony Driving While Lic Suspd,0,0,0,13,0,1,African-American,1
3433,41,25 - 45,1,"Poss3,4 Methylenedioxymethcath",0,0,0,0,0,1,African-American,0
3434,28,25 - 45,0,Culpable Negligence,0,0,0,0,1,0,Caucasian,0
3435,39,25 - 45,1,Grand Theft (Motor Vehicle),0,0,0,0,1,1,Caucasian,0
3436,34,25 - 45,1,Burglary Dwelling Occupied,0,0,0,4,0,1,Hispanic,1
3437,34,25 - 45,1,Driving While License Revoked,0,0,0,22,0,1,African-American,1
3438,49,Greater than 45,0,Battery,0,0,0,4,0,1,African-American,0
3439,43,25 - 45,0,Susp Drivers Lic 1st Offense,0,0,0,1,1,1,Caucasian,0
3440,38,25 - 45,0,Fail To Obey Police Officer,0,0,0,0,0,0,African-American,0
3441,30,25 - 45,1,Aggravated Assault W/Dead Weap,0,0,0,1,0,1,Hispanic,0
3442,28,25 - 45,1,arrest case no charge,0,0,0,11,1,1,Caucasian,0
3443,29,25 - 45,0,Battery,0,0,1,7,1,1,Caucasian,1
3444,62,Greater than 45,1,Crim Use of Personal ID Info,0,0,0,0,1,1,Caucasian,0
3445,38,25 - 45,1,Possession of Cocaine,1,1,0,9,0,1,African-American,1
3446,36,25 - 45,1,Felony Battery w/Prior Convict,0,0,0,7,0,1,African-American,1
3447,27,25 - 45,0,Driving Under The Influence,0,0,0,0,1,0,Caucasian,1
3448,44,25 - 45,0,Battery,0,0,0,0,1,0,Caucasian,0
3449,51,Greater than 45,0,Driving Under The Influence,0,0,0,7,0,1,African-American,1
3450,41,25 - 45,1,arrest case no charge,0,0,0,1,1,1,Caucasian,0
3451,35,25 - 45,1,Cruelty to Animals,0,0,0,5,1,1,Caucasian,0
3452,38,25 - 45,1,Corrupt Public Servant,0,0,0,2,1,1,Caucasian,1
3453,26,25 - 45,0,Battery,0,0,0,1,0,0,African-American,0
3454,33,25 - 45,1,Possession of Cocaine,0,0,0,0,0,0,African-American,1
3455,36,25 - 45,1,False Imprisonment,0,0,0,0,1,1,Caucasian,0
3456,25,25 - 45,1,Possession Burglary Tools,0,0,1,2,0,1,African-American,0
3457,24,Less than 25,1,Deliver Cocaine,0,5,1,15,0,1,African-American,1
3458,24,Less than 25,0,Possess Cannabis/20 Grams Or Less,0,0,0,0,0,1,African-American,1
3459,28,25 - 45,1,Aggravated Assault W/dead Weap,0,0,0,1,1,1,Caucasian,0
3460,46,Greater than 45,1,Aggravated Assault W/dead Weap,0,0,0,0,1,1,Caucasian,1
3461,21,Less than 25,1,arrest case no charge,1,0,2,1,0,1,African-American,1
3462,34,25 - 45,1,Agg Assault W/int Com Fel Dome,1,0,0,9,1,1,Caucasian,1
3463,53,Greater than 45,1,Aggravated Battery,0,0,0,3,0,1,African-American,1
3464,29,25 - 45,0,Posses/Disply Susp/Revk/Frd DL,0,0,0,0,0,1,African-American,0
3465,23,Less than 25,1,Possession Of Alprazolam,0,0,0,6,1,1,Caucasian,1
3466,61,Greater than 45,1,Possession of Cocaine,0,0,0,0,1,0,Caucasian,0
3467,29,25 - 45,1,Uttering a Forged Instrument,0,0,0,0,1,1,Caucasian,0
3468,59,Greater than 45,1,Felony Petit Theft,0,0,0,22,0,1,African-American,1
3469,19,Less than 25,0,Battery,0,0,0,0,0,1,Other,1
3470,22,Less than 25,1,Grand Theft in the 3rd Degree,0,0,0,0,0,1,African-American,0
3471,22,Less than 25,1,Grand Theft in the 3rd Degree,0,0,0,0,1,1,Caucasian,1
3472,26,25 - 45,1,Grand Theft in the 3rd Degree,0,0,0,0,0,1,African-American,0
3473,26,25 - 45,1,Possession of Cannabis,0,0,0,4,0,1,Hispanic,0
3474,26,25 - 45,1,Possession Of Methamphetamine,0,0,0,2,1,1,Caucasian,0
3475,24,Less than 25,1,Neglect Child / No Bodily Harm,0,0,0,0,1,0,Caucasian,0
3476,33,25 - 45,1,Tampering With Physical Evidence,0,0,0,12,0,1,African-American,1
3477,51,Greater than 45,0,Viol Injunct Domestic Violence,0,0,0,2,1,1,Caucasian,1
3478,27,25 - 45,1,Driving While License Revoked,0,0,0,10,0,1,African-American,1
3479,39,25 - 45,1,Fleeing Or Attmp Eluding A Leo,0,0,0,0,1,1,Caucasian,0
3480,29,25 - 45,0,Battery,0,0,0,6,0,1,African-American,1
3481,60,Greater than 45,1,Grand Theft in the 3rd Degree,0,0,0,0,1,0,Caucasian,0
3482,21,Less than 25,1,Grand Theft in the 3rd Degree,0,0,0,1,0,1,African-American,1
3483,39,25 - 45,1,arrest case no charge,0,0,0,1,1,0,Caucasian,0
3484,42,25 - 45,0,Battery,0,0,0,0,1,1,Caucasian,0
3485,45,Greater than 45,0,arrest case no charge,1,0,1,20,0,1,African-American,0
3486,30,25 - 45,1,Burglary Conveyance Assault/Bat,0,0,0,1,0,1,African-American,0
3487,54,Greater than 45,0,Driving Under The Influence,0,0,0,0,1,1,Caucasian,0
3488,21,Less than 25,0,Battery,0,0,0,0,0,1,African-American,0
3489,29,25 - 45,1,Grand Theft in the 3rd Degree,0,0,0,1,0,1,Hispanic,0
3490,34,25 - 45,1,Possession of Cocaine,0,0,1,0,1,0,Caucasian,1
3491,27,25 - 45,0,Battery,0,0,0,0,0,1,African-American,0
3492,30,25 - 45,0,Driving License Suspended,0,0,0,0,0,1,African-American,0
3493,31,25 - 45,0,Assault,0,0,0,2,1,0,Caucasian,0
3494,25,25 - 45,1,Grand Theft (Motor Vehicle),0,4,4,14,0,1,African-American,1
3495,26,25 - 45,0,Battery,0,2,2,27,0,1,African-American,1
3496,54,Greater than 45,0,Battery,0,0,0,0,0,1,African-American,1
3497,26,25 - 45,0,Battery,0,0,0,0,0,0,African-American,0
3498,22,Less than 25,1,arrest case no charge,0,0,0,1,0,1,African-American,0
3499,24,Less than 25,1,Deliver Cocaine,0,0,0,6,0,1,African-American,1
3500,33,25 - 45,1,Burglary Conveyance Unoccup,0,0,0,0,0,1,African-American,0
3501,31,25 - 45,0,Battery,0,0,0,0,0,1,Other,0
3502,37,25 - 45,1,Felony Driving While Lic Suspd,0,0,0,6,0,1,African-American,1
3503,56,Greater than 45,0,Tresspass in Structure or Conveyance,0,0,0,0,0,1,African-American,0
3504,27,25 - 45,1,Felony Battery (Dom Strang),0,0,0,1,0,1,Other,0
3505,58,Greater than 45,1,Possession of Cocaine,0,0,0,10,0,1,African-American,1
3506,31,25 - 45,0,Viol Injunct Domestic Violence,0,0,0,0,1,1,Caucasian,0
3507,29,25 - 45,1,Aggravated Battery / Pregnant,0,0,0,7,1,1,Caucasian,1
3508,26,25 - 45,1,Grand Theft (Motor Vehicle),0,0,1,3,0,1,African-American,0
3509,26,25 - 45,1,Aggravated Assault W/Dead Weap,0,0,0,0,1,0,Caucasian,0
3510,37,25 - 45,0,arrest case no charge,0,0,0,22,0,1,African-American,1
3511,35,25 - 45,1,Poss Pyrrolidinovalerophenone,0,1,0,23,0,1,African-American,1
3512,47,Greater than 45,0,Disorderly Intoxication,0,0,0,0,0,0,African-American,0
3513,27,25 - 45,0,Battery,0,0,0,0,0,1,African-American,1
3514,35,25 - 45,1,Battery On Fire Fighter,0,0,0,2,1,1,Caucasian,1
3515,23,Less than 25,1,Burglary Conveyance Unoccup,0,0,0,1,0,0,African-American,1
3516,21,Less than 25,0,Battery,0,0,1,0,0,1,African-American,1
3517,36,25 - 45,0,DUI - Enhanced,0,0,0,0,0,1,African-American,0
3518,51,Greater than 45,1,Grand Theft in the 3rd Degree,0,0,0,3,0,1,African-American,0
3519,27,25 - 45,1,Poss Contr Subst W/o Prescript,0,0,0,9,0,1,African-American,1
3520,37,25 - 45,0,Possess Cannabis/20 Grams Or Less,0,0,0,0,1,1,Caucasian,0
3521,24,Less than 25,1,Pos Cannabis W/Intent Sel/Del,0,0,1,1,0,1,African-American,1
3522,51,Greater than 45,0,Battery,0,0,0,0,1,1,Caucasian,0
3523,33,25 - 45,1,Poss Unlaw Issue Driver Licenc,0,0,0,0,0,0,Other,0
3524,38,25 - 45,1,arrest case no charge,0,0,0,1,0,1,African-American,1
3525,40,25 - 45,1,"Poss 3,4 MDMA (Ecstasy)",0,0,0,1,0,1,African-American,1
3526,25,25 - 45,1,"Poss3,4 Methylenedioxymethcath",0,0,0,1,1,1,Caucasian,0
3527,44,25 - 45,1,Grand Theft in the 3rd Degree,0,0,0,0,1,0,Caucasian,1
3528,24,Less than 25,0,DUI Level 0.15 Or Minor In Veh,0,0,4,1,1,0,Caucasian,0
3529,59,Greater than 45,0,arrest case no charge,0,0,0,15,0,1,African-American,1
3530,59,Greater than 45,0,Driving Under The Influence,0,0,0,0,1,0,Caucasian,0
3531,28,25 - 45,1,Aggrav Battery w/Deadly Weapon,0,0,0,0,0,0,African-American,0
3532,32,25 - 45,1,Battery on Law Enforc Officer,0,0,0,3,0,1,African-American,0
3533,51,Greater than 45,1,arrest case no charge,0,0,0,6,1,1,Caucasian,1
3534,25,25 - 45,0,Battery,0,0,0,0,0,1,African-American,0
3535,22,Less than 25,1,arrest case no charge,0,0,0,1,0,1,African-American,0
3536,23,Less than 25,1,Burglary Dwelling Occupied,0,0,0,2,0,1,African-American,1
3537,34,25 - 45,1,arrest case no charge,0,0,0,2,0,1,African-American,0
3538,24,Less than 25,0,Battery,0,0,0,0,0,1,Asian,0
3539,20,Less than 25,1,Burglary Unoccupied Dwelling,0,0,1,0,0,1,African-American,0
3540,43,25 - 45,1,arrest case no charge,0,0,0,3,0,1,Other,0
3541,29,25 - 45,1,Uttering a Forged Instrument,0,0,0,3,0,1,Other,0
3542,44,25 - 45,0,Battery,0,0,0,0,0,0,African-American,0
3543,43,25 - 45,1,Felony Driving While Lic Suspd,0,0,0,3,0,1,African-American,1
3544,35,25 - 45,1,Possession of Cocaine,0,0,0,5,0,1,Hispanic,0
3545,20,Less than 25,1,arrest case no charge,0,0,3,2,0,0,African-American,1
3546,26,25 - 45,1,Deliver Cocaine,0,0,0,9,0,1,African-American,1
3547,49,Greater than 45,1,Grand Theft in the 3rd Degree,0,0,0,0,1,1,Caucasian,0
3548,39,25 - 45,1,arrest case no charge,0,0,0,1,0,0,African-American,0
3549,23,Less than 25,1,Grand Theft in the 3rd Degree,0,0,0,4,0,1,Other,0
3550,54,Greater than 45,1,Aggravated Battery / Pregnant,0,0,0,6,1,1,Caucasian,0
3551,37,25 - 45,0,Battery,0,0,0,0,0,0,Other,1
3552,23,Less than 25,0,Possess Cannabis/20 Grams Or Less,0,0,0,0,0,1,Hispanic,0
3553,43,25 - 45,1,False Ownership Info/Pawn Item,0,0,0,12,1,1,Caucasian,0
3554,26,25 - 45,0,arrest case no charge,0,0,0,0,0,1,African-American,0
3555,26,25 - 45,1,arrest case no charge,0,1,1,8,0,1,African-American,1
3556,37,25 - 45,1,Felony Driving While Lic Suspd,0,0,0,11,0,1,African-American,1
3557,33,25 - 45,0,Viol Pretrial Release Dom Viol,0,0,0,21,0,1,African-American,1
3558,20,Less than 25,1,Grand Theft in the 3rd Degree,0,1,0,1,0,1,African-American,1
3559,21,Less than 25,1,Grand Theft (Motor Vehicle),0,0,0,0,1,1,Caucasian,1
3560,43,25 - 45,1,Grand Theft in the 3rd Degree,0,0,0,2,0,1,Other,1
3561,59,Greater than 45,1,arrest case no charge,0,0,0,8,0,1,African-American,1
3562,34,25 - 45,1,Driving While License Revoked,0,0,0,5,0,0,African-American,1
3563,52,Greater than 45,0,Driving Under The Influence,0,0,0,15,0,1,African-American,1
3564,46,Greater than 45,1,arrest case no charge,0,0,0,3,1,1,Caucasian,0
3565,23,Less than 25,0,Battery,0,0,0,0,0,1,African-American,1
3566,25,25 - 45,0,Battery,0,0,0,5,0,1,African-American,1
3567,28,25 - 45,1,Possession of Hydromorphone,0,0,0,0,0,1,Hispanic,0
3568,37,25 - 45,0,DUI Property Damage/Injury,0,0,0,0,1,1,Caucasian,0
3569,54,Greater than 45,0,Soliciting For Prostitution,0,0,0,0,0,1,African-American,0
3570,37,25 - 45,1,"Poss3,4 Methylenedioxymethcath",0,0,0,0,1,1,Caucasian,0
3571,32,25 - 45,1,arrest case no charge,0,0,0,1,0,1,African-American,0
3572,21,Less than 25,1,Possession Burglary Tools,0,0,1,0,0,1,African-American,1
3573,55,Greater than 45,0,arrest case no charge,0,0,0,3,0,1,African-American,1
3574,35,25 - 45,0,Battery,0,0,0,3,0,0,African-American,1
3575,25,25 - 45,0,Oper Motorcycle W/O Valid DL,0,0,2,3,0,1,African-American,0
3576,38,25 - 45,1,Manufacture Cannabis,0,0,0,3,0,1,African-American,0
3577,61,Greater than 45,0,Battery,0,0,0,0,1,1,Caucasian,0
3578,47,Greater than 45,1,Battery on Law Enforc Officer,0,0,0,1,0,1,African-American,0
3579,46,Greater than 45,1,Grand Theft in the 3rd Degree,1,0,1,9,0,1,African-American,1
3580,68,Greater than 45,0,DUI Level 0.15 Or Minor In Veh,0,0,0,0,0,1,Hispanic,0
3581,41,25 - 45,1,Grand Theft in the 3rd Degree,0,0,0,0,0,1,African-American,0
3582,68,Greater than 45,1,Possession of Cocaine,0,0,0,5,0,0,African-American,0
3583,26,25 - 45,1,Grand Theft (Motor Vehicle),0,0,0,4,0,0,African-American,1
3584,30,25 - 45,0,Assault,0,0,0,7,0,1,African-American,1
3585,31,25 - 45,0,Petit Theft $100- $300,0,0,0,0,0,1,Hispanic,0
3586,30,25 - 45,0,Reckless Driving,0,0,0,4,0,1,Other,1
3587,23,Less than 25,1,Poss Unlaw Issue Id,0,0,0,0,1,1,Caucasian,0
3588,34,25 - 45,1,arrest case no charge,0,0,0,1,1,0,Caucasian,1
3589,40,25 - 45,1,Driving While License Revoked,0,0,0,3,0,0,Other,0
3590,33,25 - 45,1,"Poss 3,4 MDMA (Ecstasy)",0,0,0,11,0,1,African-American,1
3591,26,25 - 45,1,Burglary Dwelling Occupied,0,0,0,5,0,1,African-American,1
3592,30,25 - 45,1,Murder In 2nd Degree W/firearm,0,0,0,3,1,1,Caucasian,0
3593,43,25 - 45,1,Driving While License Revoked,0,0,0,13,1,1,Caucasian,1
3594,31,25 - 45,0,Exposes Culpable Negligence,0,0,0,7,0,1,African-American,0
3595,35,25 - 45,1,Burglary Structure Unoccup,0,0,0,3,0,1,Hispanic,1
3596,27,25 - 45,1,Lewd/Lasc Battery Pers 12+/<16,0,0,0,2,0,1,Hispanic,0
3597,23,Less than 25,0,Battery,0,0,0,0,0,0,Other,0
3598,54,Greater than 45,0,Battery,0,0,0,4,0,1,African-American,1
3599,45,Greater than 45,1,Felony Petit Theft,0,0,0,17,0,1,African-American,1
3600,26,25 - 45,0,Resist/Obstruct W/O Violence,0,1,1,9,0,1,African-American,1
3601,31,25 - 45,0,Battery,0,0,0,0,0,0,African-American,0
3602,55,Greater than 45,0,Driving Under The Influence,0,0,0,0,1,0,Caucasian,0
3603,27,25 - 45,1,Grand Theft in the 3rd Degree,0,0,0,0,1,1,Caucasian,1
3604,24,Less than 25,1,arrest case no charge,0,0,0,7,0,1,African-American,1
3605,50,Greater than 45,0,Assault,0,0,0,4,0,1,African-American,0
3606,33,25 - 45,1,Grand Theft (Motor Vehicle),0,0,0,0,0,1,African-American,0
3607,21,Less than 25,1,Burglary Conveyance Unoccup,0,0,0,0,1,1,Caucasian,1
3608,24,Less than 25,0,Battery,0,0,0,4,1,1,Caucasian,0
3609,52,Greater than 45,1,Tampering With Physical Evidence,0,0,0,1,0,1,African-American,0
3610,36,25 - 45,0,Viol Injunct Domestic Violence,0,0,0,5,1,1,Caucasian,1
3611,27,25 - 45,1,arrest case no charge,0,0,0,13,0,1,African-American,1
3612,39,25 - 45,0,Battery,0,0,0,0,1,1,Caucasian,0
3613,33,25 - 45,1,arrest case no charge,0,0,0,4,0,1,African-American,0
3614,24,Less than 25,1,arrest case no charge,0,0,0,2,1,0,Caucasian,0
3615,33,25 - 45,1,Possession Of Phentermine,0,0,0,9,1,1,Caucasian,0
3616,30,25 - 45,0,Battery,0,0,2,11,0,1,African-American,1
3617,27,25 - 45,0,Battery,0,0,0,0,1,1,Caucasian,0
3618,36,25 - 45,1,Possession of Cannabis,0,0,0,0,0,1,African-American,0
3619,27,25 - 45,1,arrest case no charge,0,1,0,10,0,0,African-American,1
3620,57,Greater than 45,0,Misuse Of 911 Or E911 System,0,0,0,8,0,1,African-American,0
3621,34,25 - 45,1,Grand Theft (Motor Vehicle),0,0,0,0,0,1,Other,0
3622,53,Greater than 45,0,Battery,0,0,0,1,1,0,Caucasian,0
3623,43,25 - 45,1,Possession of Cocaine,0,0,0,1,1,1,Caucasian,0
3624,29,25 - 45,1,Aggravated Assault W/dead Weap,0,1,0,7,0,0,African-American,1
3625,43,25 - 45,0,Battery,0,0,0,2,0,1,African-American,0
3626,62,Greater than 45,0,Unlaw LicTag/Sticker Attach,0,0,0,0,0,1,Hispanic,0
3627,25,25 - 45,1,arrest case no charge,0,0,0,1,0,1,African-American,0
3628,25,25 - 45,1,Driving While License Revoked,0,13,1,21,0,1,African-American,1
3629,31,25 - 45,1,Aggrav Battery w/Deadly Weapon,0,0,0,4,0,0,African-American,0
3630,28,25 - 45,1,arrest case no charge,0,0,0,2,1,1,Caucasian,1
3631,55,Greater than 45,1,Felony Battery w/Prior Convict,0,0,0,21,0,1,African-American,1
3632,41,25 - 45,0,Lve/Scen/Acc/Veh/Prop/Damage,0,0,0,1,1,1,Caucasian,1
3633,26,25 - 45,0,Battery,0,0,0,0,0,1,Hispanic,0
3634,31,25 - 45,0,Aggravated Assault W/dead Weap,0,0,0,0,0,1,African-American,0
3635,35,25 - 45,1,arrest case no charge,0,0,0,6,0,1,African-American,1
3636,46,Greater than 45,0,DUI Property Damage/Injury,0,0,0,0,0,1,African-American,0
3637,28,25 - 45,1,Driving While License Revoked,0,0,0,9,0,1,African-American,1
3638,25,25 - 45,1,Burglary Unoccupied Dwelling,0,0,0,6,0,1,African-American,0
3639,33,25 - 45,1,Carrying Concealed Firearm,0,0,0,3,0,1,African-American,0
3640,39,25 - 45,0,Viol Injunct Domestic Violence,0,0,0,0,1,1,Caucasian,0
3641,27,25 - 45,1,Agg Battery Grt/Bod/Harm,0,0,0,2,0,1,African-American,0
3642,60,Greater than 45,1,Att Burgl Struc/Conv Dwel/Occp,0,0,0,0,0,1,African-American,0
3643,29,25 - 45,1,Introduce Contraband Into Jail,0,0,0,2,0,1,African-American,0
3644,21,Less than 25,1,Battery on Law Enforc Officer,0,0,0,0,0,0,African-American,1
3645,56,Greater than 45,0,Battery,0,0,0,2,1,1,Caucasian,0
3646,34,25 - 45,0,Disorderly Conduct,0,0,0,3,0,1,African-American,1
3647,26,25 - 45,1,Fleeing Or Attmp Eluding A Leo,0,0,0,2,0,1,African-American,1
3648,21,Less than 25,1,Grand Theft in the 3rd Degree,0,0,0,1,0,1,African-American,1
3649,28,25 - 45,1,Possession of Cocaine,0,0,0,4,0,0,African-American,1
3650,25,25 - 45,1,Crimin Mischief Damage $1000+,0,0,1,1,0,1,Hispanic,0
3651,54,Greater than 45,0,Battery,0,0,0,0,1,1,Caucasian,0
3652,56,Greater than 45,0,Driving Under The Influence,0,0,0,1,0,1,African-American,0
3653,52,Greater than 45,1,Solicitation On Felony 3 Deg,0,0,0,0,0,1,African-American,0
3654,57,Greater than 45,1,Possession of Cocaine,0,0,0,20,0,1,African-American,1
3655,27,25 - 45,1,Burglary Structure Unoccup,0,0,0,1,0,1,African-American,1
3656,57,Greater than 45,1,arrest case no charge,0,0,0,0,1,1,Caucasian,0
3657,22,Less than 25,1,Grand Theft (Motor Vehicle),0,0,2,0,1,1,Caucasian,1
3658,37,25 - 45,1,arrest case no charge,0,0,0,6,0,1,Hispanic,1
3659,56,Greater than 45,1,Fleeing Or Attmp Eluding A Leo,0,0,0,1,1,1,Caucasian,0
3660,65,Greater than 45,1,Fraudulent Use of Credit Card,0,0,0,0,1,0,Caucasian,0
3661,41,25 - 45,0,Battery,0,0,0,4,0,1,African-American,1
3662,50,Greater than 45,1,Driving While License Revoked,0,0,0,18,0,1,African-American,1
3663,40,25 - 45,1,arrest case no charge,1,0,0,9,1,1,Caucasian,0
3664,27,25 - 45,1,Possession of Cocaine,0,0,0,6,0,1,Other,1
3665,25,25 - 45,0,Susp Drivers Lic 1st Offense,0,0,0,2,0,1,African-American,1
3666,35,25 - 45,1,Child Abuse,0,0,0,2,1,1,Caucasian,0
3667,23,Less than 25,1,Poss Pyrrolidinovalerophenone,0,0,0,1,0,0,African-American,1
3668,26,25 - 45,0,arrest case no charge,0,1,0,5,0,1,African-American,0
3669,36,25 - 45,0,Battery,0,0,0,11,1,1,Caucasian,1
3670,22,Less than 25,0,Battery,0,1,1,3,1,1,Caucasian,1
3671,25,25 - 45,1,Crim Use of Personal ID Info,0,0,0,0,0,1,African-American,0
3672,25,25 - 45,1,Possession of Cocaine,0,0,0,0,0,1,Other,1
3673,21,Less than 25,1,Grand Theft in the 3rd Degree,0,0,0,0,0,1,Hispanic,1
3674,23,Less than 25,1,Grand Theft in the 3rd Degree,0,0,1,1,0,1,African-American,0
3675,25,25 - 45,1,Pos Cannabis W/Intent Sel/Del,0,0,0,0,0,1,Hispanic,1
3676,21,Less than 25,1,Bribery Athletic Contests,0,0,0,1,0,1,African-American,1
3677,44,25 - 45,1,Grand Theft in the 3rd Degree,0,0,0,3,1,1,Caucasian,0
3678,33,25 - 45,1,Neglect Child / No Bodily Harm,0,0,0,7,1,1,Caucasian,1
3679,33,25 - 45,1,Poss Contr Subst W/o Prescript,0,0,0,2,1,0,Caucasian,0
3680,22,Less than 25,0,Possess Cannabis/20 Grams Or Less,0,0,0,2,1,1,Caucasian,1
3681,25,25 - 45,1,Grand Theft in the 3rd Degree,0,0,0,2,0,1,African-American,0
3682,32,25 - 45,1,Pos Cannabis W/Intent Sel/Del,0,0,0,1,0,1,African-American,1
3683,52,Greater than 45,1,Felony Petit Theft,0,0,0,7,0,1,African-American,0
3684,35,25 - 45,1,Grand Theft in the 3rd Degree,0,0,0,0,0,1,African-American,0
3685,24,Less than 25,1,Possession of Cocaine,0,0,0,0,1,1,Caucasian,0
3686,34,25 - 45,1,False Ownership Info/Pawn Item,0,2,1,19,0,1,African-American,1
3687,24,Less than 25,1,Burglary Structure Unoccup,0,0,0,1,0,1,Hispanic,0
3688,24,Less than 25,1,Felony Battery (Dom Strang),0,0,0,8,1,1,Caucasian,1
3689,50,Greater than 45,1,Burglary Structure Unoccup,0,0,0,9,1,1,Caucasian,1
3690,35,25 - 45,0,Battery,0,0,0,1,1,0,Caucasian,0
3691,24,Less than 25,1,Possession Of Heroin,0,0,0,0,1,0,Caucasian,0
